try_id,sigma,g_n,i,delta,kappa_min,kappa_max,kappa_star,r_star,d_star,omega_star,backbone_ok,reason
354,2.35,0.08,0.030000000000000002,0.04,0.02,0.45,0.282,0.11481268414526126,0.15237740323294988,0.7256188701616475,FALSE,omega_outside_target_band
355,2.35,0.08,0.030000000000000002,0.05,0.02,0.25,0.30550000000000005,NA,NA,NA,FALSE,kappa_star_out_of_bounds
356,2.35,0.08,0.030000000000000002,0.05,0.02,0.35,0.30550000000000005,0.1619584279974624,-0.9387788224254574,0.6475610588787271,FALSE,d_star_negative
357,2.35,0.08,0.030000000000000002,0.05,0.02,0.45,0.30550000000000005,0.12269875071811928,0.21447419765524625,0.7052237098827623,FALSE,omega_outside_target_band
358,2.35,0.08,0.030000000000000002,0.06,0.02,0.25,0.32900000000000007,NA,NA,NA,FALSE,kappa_star_out_of_bounds
359,2.35,0.08,0.030000000000000002,0.06,0.02,0.35,0.32900000000000007,0.18962729463914424,-1.4578017800248615,0.5981099109987568,FALSE,d_star_negative|omega_outside_target_band
360,2.35,0.08,0.030000000000000002,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,TRUE,ok
361,2.35,0.08,0.035,0.03,0.02,0.25,0.2585,NA,NA,NA,FALSE,kappa_star_out_of_bounds
362,2.35,0.08,0.035,0.03,0.02,0.35,0.2585,0.13193434460156406,-0.6443213726709446,0.7125055382298076,FALSE,d_star_negative|omega_outside_target_band
363,2.35,0.08,0.035,0.03,0.02,0.45,0.2585,0.10731605005692318,0.07884102957788144,0.7450478463310046,FALSE,omega_outside_target_band
364,2.35,0.08,0.035,0.04,0.02,0.25,0.282,NA,NA,NA,FALSE,kappa_star_out_of_bounds
365,2.35,0.08,0.035,0.04,0.02,0.35,0.282,0.14496122661949967,-0.7332360319478031,0.6850043785623489,FALSE,d_star_negative
366,2.35,0.08,0.035,0.04,0.02,0.45,0.282,0.11481268414526126,0.15237740323294988,0.7248569831454827,FALSE,omega_outside_target_band
367,2.35,0.08,0.035,0.05,0.02,0.25,0.30550000000000005,NA,NA,NA,FALSE,kappa_star_out_of_bounds
368,2.35,0.08,0.035,0.05,0.02,0.35,0.30550000000000005,0.1619584279974624,-0.9387788224254574,0.6522549529908543,FALSE,d_star_negative
369,2.35,0.08,0.035,0.05,0.02,0.45,0.30550000000000005,0.12269875071811928,0.21447419765524625,0.704151338894486,FALSE,omega_outside_target_band
370,2.35,0.08,0.035,0.06,0.02,0.25,0.32900000000000007,NA,NA,NA,FALSE,kappa_star_out_of_bounds
371,2.35,0.08,0.035,0.06,0.02,0.35,0.32900000000000007,0.18962729463914424,-1.4578017800248615,0.6053989198988811,FALSE,d_star_negative|omega_outside_target_band
372,2.35,0.08,0.035,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6825641709020493,TRUE,ok
373,2.35,0.08,0.04,0.03,0.02,0.25,0.2585,NA,NA,NA,FALSE,kappa_star_out_of_bounds
374,2.35,0.08,0.04,0.03,0.02,0.35,0.2585,0.13193434460156406,-0.6443213726709446,0.7157271450931622,FALSE,d_star_negative|omega_outside_target_band
375,2.35,0.08,0.04,0.03,0.02,0.45,0.2585,0.10731605005692318,0.07884102957788144,0.7446536411831153,FALSE,omega_outside_target_band
376,2.35,0.08,0.04,0.04,0.02,0.25,0.282,NA,NA,NA,FALSE,kappa_star_out_of_bounds
377,2.35,0.08,0.04,0.04,0.02,0.35,0.282,0.14496122661949967,-0.7332360319478031,0.6886705587220879,FALSE,d_star_negative
378,2.35,0.08,0.04,0.04,0.02,0.45,0.282,0.11481268414526126,0.15237740323294988,0.724095096129318,FALSE,omega_outside_target_band
379,2.35,0.08,0.04,0.05,0.02,0.25,0.30550000000000005,NA,NA,NA,FALSE,kappa_star_out_of_bounds
380,2.35,0.08,0.04,0.05,0.02,0.35,0.30550000000000005,0.1619584279974624,-0.9387788224254574,0.6569488471029816,FALSE,d_star_negative
381,2.35,0.08,0.04,0.05,0.02,0.45,0.30550000000000005,0.12269875071811928,0.21447419765524625,0.7030789679062098,FALSE,omega_outside_target_band
382,2.35,0.08,0.04,0.06,0.02,0.25,0.32900000000000007,NA,NA,NA,FALSE,kappa_star_out_of_bounds
383,2.35,0.08,0.04,0.06,0.02,0.35,0.32900000000000007,0.18962729463914424,-1.4578017800248615,0.6126879287990054,FALSE,d_star_negative|omega_outside_target_band
384,2.35,0.08,0.04,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6812792630240438,TRUE,ok
385,2.5,0.05,0.025,0.03,0.02,0.25,0.2,0.1426977948487355,-3.1348897424367737,0.7216277564390806,FALSE,d_star_negative|omega_outside_target_band
386,2.5,0.05,0.025,0.03,0.02,0.35,0.2,0.10607738522646518,-1.3038692613232583,0.7674032684669185,FALSE,d_star_negative|omega_outside_target_band
387,2.5,0.05,0.025,0.03,0.02,0.45,0.2,0.08904986443426548,-0.4524932217132738,0.7886876694571681,FALSE,d_star_negative|omega_outside_target_band
388,2.5,0.05,0.025,0.04,0.02,0.25,0.22499999999999998,0.17013780514234023,-4.0068902571170115,0.6748277435720746,FALSE,d_star_negative
389,2.5,0.05,0.025,0.04,0.02,0.35,0.22499999999999998,0.11648987472787024,-1.3244937363935128,0.7418876565901623,FALSE,d_star_negative|omega_outside_target_band
390,2.5,0.05,0.025,0.04,0.02,0.45,0.22499999999999998,0.0968969858977996,-0.3448492948899806,0.7663787676277505,FALSE,d_star_negative|omega_outside_target_band
391,2.5,0.05,0.025,0.05,0.02,0.25,0.25,NA,NA,NA,FALSE,kappa_star_out_of_bounds
392,2.5,0.05,0.025,0.05,0.02,0.35,0.25,0.12776363743117017,-1.3881818715585081,0.7152954532110372,FALSE,d_star_negative|omega_outside_target_band
393,2.5,0.05,0.025,0.05,0.02,0.45,0.25,0.10465873141250531,-0.23293657062526618,0.7441765857343684,FALSE,d_star_negative|omega_outside_target_band
394,2.5,0.05,0.025,0.06,0.02,0.25,0.275,NA,NA,NA,FALSE,kappa_star_out_of_bounds
395,2.5,0.05,0.025,0.06,0.02,0.35,0.275,0.14079251438740387,-1.5396257193701923,0.6865093570157452,FALSE,d_star_negative
396,2.5,0.05,0.025,0.06,0.02,0.45,0.275,0.11254925237449709,-0.12746261872485398,0.7218134345318786,FALSE,d_star_negative|omega_outside_target_band
397,2.5,0.05,0.030000000000000002,0.03,0.02,0.25,0.2,0.1426977948487355,-3.1348897424367737,0.7373022051512644,FALSE,d_star_negative|omega_outside_target_band
398,2.5,0.05,0.030000000000000002,0.03,0.02,0.35,0.2,0.10607738522646518,-1.3038692613232583,0.7739226147735347,FALSE,d_star_negative|omega_outside_target_band
399,2.5,0.05,0.030000000000000002,0.03,0.02,0.45,0.2,0.08904986443426548,-0.4524932217132738,0.7909501355657345,FALSE,d_star_negative|omega_outside_target_band
400,2.5,0.05,0.030000000000000002,0.04,0.02,0.25,0.22499999999999998,0.17013780514234023,-4.0068902571170115,0.6948621948576597,FALSE,d_star_negative
401,2.5,0.05,0.030000000000000002,0.04,0.02,0.35,0.22499999999999998,0.11648987472787024,-1.3244937363935128,0.7485101252721297,FALSE,d_star_negative|omega_outside_target_band
402,2.5,0.05,0.030000000000000002,0.04,0.02,0.45,0.22499999999999998,0.0968969858977996,-0.3448492948899806,0.7681030141022005,FALSE,d_star_negative|omega_outside_target_band
403,2.5,0.05,0.030000000000000002,0.05,0.02,0.25,0.25,NA,NA,NA,FALSE,kappa_star_out_of_bounds
404,2.5,0.05,0.030000000000000002,0.05,0.02,0.35,0.25,0.12776363743117017,-1.3881818715585081,0.7222363625688297,FALSE,d_star_negative|omega_outside_target_band
405,2.5,0.05,0.030000000000000002,0.05,0.02,0.45,0.25,0.10465873141250531,-0.23293657062526618,0.7453412685874946,FALSE,d_star_negative|omega_outside_target_band
406,2.5,0.05,0.030000000000000002,0.06,0.02,0.25,0.275,NA,NA,NA,FALSE,kappa_star_out_of_bounds
407,2.5,0.05,0.030000000000000002,0.06,0.02,0.35,0.275,0.14079251438740387,-1.5396257193701923,0.6942074856125962,FALSE,d_star_negative
408,2.5,0.05,0.030000000000000002,0.06,0.02,0.45,0.275,0.11254925237449709,-0.12746261872485398,0.722450747625503,FALSE,d_star_negative|omega_outside_target_band
409,2.5,0.05,0.035,0.03,0.02,0.25,0.2,0.1426977948487355,-3.1348897424367737,0.7529766538634485,FALSE,d_star_negative|omega_outside_target_band
410,2.5,0.05,0.035,0.03,0.02,0.35,0.2,0.10607738522646518,-1.3038692613232583,0.780441961080151,FALSE,d_star_negative|omega_outside_target_band
411,2.5,0.05,0.035,0.03,0.02,0.45,0.2,0.08904986443426548,-0.4524932217132738,0.7932126016743009,FALSE,d_star_negative|omega_outside_target_band
412,2.5,0.05,0.035,0.04,0.02,0.25,0.22499999999999998,0.17013780514234023,-4.0068902571170115,0.7148966461432449,FALSE,d_star_negative|omega_outside_target_band
413,2.5,0.05,0.035,0.04,0.02,0.35,0.22499999999999998,0.11648987472787024,-1.3244937363935128,0.7551325939540973,FALSE,d_star_negative|omega_outside_target_band
414,2.5,0.05,0.035,0.04,0.02,0.45,0.22499999999999998,0.0968969858977996,-0.3448492948899806,0.7698272605766503,FALSE,d_star_negative|omega_outside_target_band
415,2.5,0.05,0.035,0.05,0.02,0.25,0.25,NA,NA,NA,FALSE,kappa_star_out_of_bounds
416,2.5,0.05,0.035,0.05,0.02,0.35,0.25,0.12776363743117017,-1.3881818715585081,0.7291772719266223,FALSE,d_star_negative|omega_outside_target_band
417,2.5,0.05,0.035,0.05,0.02,0.45,0.25,0.10465873141250531,-0.23293657062526618,0.746505951440621,FALSE,d_star_negative|omega_outside_target_band
418,2.5,0.05,0.035,0.06,0.02,0.25,0.275,NA,NA,NA,FALSE,kappa_star_out_of_bounds
419,2.5,0.05,0.035,0.06,0.02,0.35,0.275,0.14079251438740387,-1.5396257193701923,0.7019056142094471,FALSE,d_star_negative|omega_outside_target_band
420,2.5,0.05,0.035,0.06,0.02,0.45,0.275,0.11254925237449709,-0.12746261872485398,0.7230880607191271,FALSE,d_star_negative|omega_outside_target_band
421,2.5,0.05,0.04,0.03,0.02,0.25,0.2,0.1426977948487355,-3.1348897424367737,0.7686511025756323,FALSE,d_star_negative|omega_outside_target_band
422,2.5,0.05,0.04,0.03,0.02,0.35,0.2,0.10607738522646518,-1.3038692613232583,0.7869613073867674,FALSE,d_star_negative|omega_outside_target_band
423,2.5,0.05,0.04,0.03,0.02,0.45,0.2,0.08904986443426548,-0.4524932217132738,0.7954750677828673,FALSE,d_star_negative|omega_outside_target_band
424,2.5,0.05,0.04,0.04,0.02,0.25,0.22499999999999998,0.17013780514234023,-4.0068902571170115,0.7349310974288299,FALSE,d_star_negative|omega_outside_target_band
425,2.5,0.05,0.04,0.04,0.02,0.35,0.22499999999999998,0.11648987472787024,-1.3244937363935128,0.7617550626360649,FALSE,d_star_negative|omega_outside_target_band
426,2.5,0.05,0.04,0.04,0.02,0.45,0.22499999999999998,0.0968969858977996,-0.3448492948899806,0.7715515070511003,FALSE,d_star_negative|omega_outside_target_band
427,2.5,0.05,0.04,0.05,0.02,0.25,0.25,NA,NA,NA,FALSE,kappa_star_out_of_bounds
428,2.5,0.05,0.04,0.05,0.02,0.35,0.25,0.12776363743117017,-1.3881818715585081,0.7361181812844149,FALSE,d_star_negative|omega_outside_target_band
429,2.5,0.05,0.04,0.05,0.02,0.45,0.25,0.10465873141250531,-0.23293657062526618,0.7476706342937472,FALSE,d_star_negative|omega_outside_target_band
430,2.5,0.05,0.04,0.06,0.02,0.25,0.275,NA,NA,NA,FALSE,kappa_star_out_of_bounds
431,2.5,0.05,0.04,0.06,0.02,0.35,0.275,0.14079251438740387,-1.5396257193701923,0.709603742806298,FALSE,d_star_negative|omega_outside_target_band
432,2.5,0.05,0.04,0.06,0.02,0.45,0.275,0.11254925237449709,-0.12746261872485398,0.7237253738127515,FALSE,d_star_negative|omega_outside_target_band
433,2.5,0.060000000000000005,0.025,0.03,0.02,0.25,0.22499999999999998,0.17013780514234023,-3.339075214264176,0.6581323675007538,FALSE,d_star_negative
434,2.5,0.060000000000000005,0.025,0.03,0.02,0.35,0.22499999999999998,0.11648987472787024,-1.1037447803279272,0.7363689326885227,FALSE,d_star_negative|omega_outside_target_band
435,2.5,0.060000000000000005,0.025,0.03,0.02,0.45,0.22499999999999998,0.0968969858977996,-0.2873744124083172,0.764941895565709,FALSE,d_star_negative|omega_outside_target_band
436,2.5,0.060000000000000005,0.025,0.04,0.02,0.25,0.25,NA,NA,NA,FALSE,kappa_star_out_of_bounds
437,2.5,0.060000000000000005,0.025,0.04,0.02,0.35,0.25,0.12776363743117017,-1.1568182262987567,0.7095113620795435,FALSE,d_star_negative|omega_outside_target_band
438,2.5,0.060000000000000005,0.025,0.04,0.02,0.45,0.25,0.10465873141250531,-0.19411380885438848,0.7432060166900963,FALSE,d_star_negative|omega_outside_target_band
439,2.5,0.060000000000000005,0.025,0.05,0.02,0.25,0.275,NA,NA,NA,FALSE,kappa_star_out_of_bounds
440,2.5,0.060000000000000005,0.025,0.05,0.02,0.35,0.275,0.14079251438740387,-1.2830214328084935,0.6800942498517026,FALSE,d_star_negative
441,2.5,0.060000000000000005,0.025,0.05,0.02,0.45,0.275,0.11254925237449709,-0.1062188489373783,0.7212823402871916,FALSE,d_star_negative|omega_outside_target_band
442,2.5,0.060000000000000005,0.025,0.06,0.02,0.25,0.3,NA,NA,NA,FALSE,kappa_star_out_of_bounds
443,2.5,0.060000000000000005,0.025,0.06,0.02,0.35,0.3,0.1574255532580368,-1.559398052418201,0.6454210681653629,FALSE,d_star_negative
444,2.5,0.060000000000000005,0.025,0.06,0.02,0.45,0.3,0.12080514363576646,-0.03354765149026957,0.6988258321978404,FALSE,d_star_negative
445,2.5,0.060000000000000005,0.030000000000000002,0.03,0.02,0.25,0.22499999999999998,0.17013780514234023,-3.339075214264176,0.6748277435720746,FALSE,d_star_negative
446,2.5,0.060000000000000005,0.030000000000000002,0.03,0.02,0.35,0.22499999999999998,0.11648987472787024,-1.1037447803279272,0.7418876565901623,FALSE,d_star_negative|omega_outside_target_band
447,2.5,0.060000000000000005,0.030000000000000002,0.03,0.02,0.45,0.22499999999999998,0.0968969858977996,-0.2873744124083172,0.7663787676277505,FALSE,d_star_negative|omega_outside_target_band
448,2.5,0.060000000000000005,0.030000000000000002,0.04,0.02,0.25,0.25,NA,NA,NA,FALSE,kappa_star_out_of_bounds
449,2.5,0.060000000000000005,0.030000000000000002,0.04,0.02,0.35,0.25,0.12776363743117017,-1.1568182262987567,0.7152954532110372,FALSE,d_star_negative|omega_outside_target_band
450,2.5,0.060000000000000005,0.030000000000000002,0.04,0.02,0.45,0.25,0.10465873141250531,-0.19411380885438848,0.7441765857343684,FALSE,d_star_negative|omega_outside_target_band
451,2.5,0.060000000000000005,0.030000000000000002,0.05,0.02,0.25,0.275,NA,NA,NA,FALSE,kappa_star_out_of_bounds
452,2.5,0.060000000000000005,0.030000000000000002,0.05,0.02,0.35,0.275,0.14079251438740387,-1.2830214328084935,0.6865093570157452,FALSE,d_star_negative
453,2.5,0.060000000000000005,0.030000000000000002,0.05,0.02,0.45,0.275,0.11254925237449709,-0.1062188489373783,0.7218134345318786,FALSE,d_star_negative|omega_outside_target_band
454,2.5,0.060000000000000005,0.030000000000000002,0.06,0.02,0.25,0.3,NA,NA,NA,FALSE,kappa_star_out_of_bounds
455,2.5,0.060000000000000005,0.030000000000000002,0.06,0.02,0.35,0.3,0.1574255532580368,-1.559398052418201,0.6532180584274541,FALSE,d_star_negative
456,2.5,0.060000000000000005,0.030000000000000002,0.06,0.02,0.45,0.3,0.12080514363576646,-0.03354765149026957,0.6989935704552919,FALSE,d_star_negative
457,2.5,0.060000000000000005,0.035,0.03,0.02,0.25,0.22499999999999998,0.17013780514234023,-3.339075214264176,0.6915231196433955,FALSE,d_star_negative
458,2.5,0.060000000000000005,0.035,0.03,0.02,0.35,0.22499999999999998,0.11648987472787024,-1.1037447803279272,0.7474063804918017,FALSE,d_star_negative|omega_outside_target_band
459,2.5,0.060000000000000005,0.035,0.03,0.02,0.45,0.22499999999999998,0.0968969858977996,-0.2873744124083172,0.7678156396897922,FALSE,d_star_negative|omega_outside_target_band
460,2.5,0.060000000000000005,0.035,0.04,0.02,0.25,0.25,NA,NA,NA,FALSE,kappa_star_out_of_bounds
461,2.5,0.060000000000000005,0.035,0.04,0.02,0.35,0.25,0.12776363743117017,-1.1568182262987567,0.7210795443425311,FALSE,d_star_negative|omega_outside_target_band
462,2.5,0.060000000000000005,0.035,0.04,0.02,0.45,0.25,0.10465873141250531,-0.19411380885438848,0.7451471547786402,FALSE,d_star_negative|omega_outside_target_band
463,2.5,0.060000000000000005,0.035,0.05,0.02,0.25,0.275,NA,NA,NA,FALSE,kappa_star_out_of_bounds
464,2.5,0.060000000000000005,0.035,0.05,0.02,0.35,0.275,0.14079251438740387,-1.2830214328084935,0.6929244641797876,FALSE,d_star_negative
465,2.5,0.060000000000000005,0.035,0.05,0.02,0.45,0.275,0.11254925237449709,-0.1062188489373783,0.7223445287765656,FALSE,d_star_negative|omega_outside_target_band
466,2.5,0.060000000000000005,0.035,0.06,0.02,0.25,0.3,NA,NA,NA,FALSE,kappa_star_out_of_bounds
467,2.5,0.060000000000000005,0.035,0.06,0.02,0.35,0.3,0.1574255532580368,-1.559398052418201,0.661015048689545,FALSE,d_star_negative
468,2.5,0.060000000000000005,0.035,0.06,0.02,0.45,0.3,0.12080514363576646,-0.03354765149026957,0.6991613087127433,FALSE,d_star_negative
469,2.5,0.060000000000000005,0.04,0.03,0.02,0.25,0.22499999999999998,0.17013780514234023,-3.339075214264176,0.7082184957147164,FALSE,d_star_negative|omega_outside_target_band
470,2.5,0.060000000000000005,0.04,0.03,0.02,0.35,0.22499999999999998,0.11648987472787024,-1.1037447803279272,0.7529251043934414,FALSE,d_star_negative|omega_outside_target_band
471,2.5,0.060000000000000005,0.04,0.03,0.02,0.45,0.22499999999999998,0.0968969858977996,-0.2873744124083172,0.7692525117518336,FALSE,d_star_negative|omega_outside_target_band
472,2.5,0.060000000000000005,0.04,0.04,0.02,0.25,0.25,NA,NA,NA,FALSE,kappa_star_out_of_bounds
473,2.5,0.060000000000000005,0.04,0.04,0.02,0.35,0.25,0.12776363743117017,-1.1568182262987567,0.7268636354740248,FALSE,d_star_negative|omega_outside_target_band
474,2.5,0.060000000000000005,0.04,0.04,0.02,0.45,0.25,0.10465873141250531,-0.19411380885438848,0.7461177238229123,FALSE,d_star_negative|omega_outside_target_band
475,2.5,0.060000000000000005,0.04,0.05,0.02,0.25,0.275,NA,NA,NA,FALSE,kappa_star_out_of_bounds
476,2.5,0.060000000000000005,0.04,0.05,0.02,0.35,0.275,0.14079251438740387,-1.2830214328084935,0.6993395713438302,FALSE,d_star_negative
477,2.5,0.060000000000000005,0.04,0.05,0.02,0.45,0.275,0.11254925237449709,-0.1062188489373783,0.7228756230212524,FALSE,d_star_negative|omega_outside_target_band
478,2.5,0.060000000000000005,0.04,0.06,0.02,0.25,0.3,NA,NA,NA,FALSE,kappa_star_out_of_bounds
479,2.5,0.060000000000000005,0.04,0.06,0.02,0.35,0.3,0.1574255532580368,-1.559398052418201,0.6688120389516361,FALSE,d_star_negative
480,2.5,0.060000000000000005,0.04,0.06,0.02,0.45,0.3,0.12080514363576646,-0.03354765149026957,0.6993290469701945,FALSE,d_star_negative
481,2.5,0.07,0.025,0.03,0.02,0.25,0.25,NA,NA,NA,FALSE,kappa_star_out_of_bounds
482,2.5,0.07,0.025,0.03,0.02,0.35,0.25,0.12776363743117017,-0.9915584796846486,0.7053798684141908,FALSE,d_star_negative|omega_outside_target_band
483,2.5,0.07,0.025,0.03,0.02,0.45,0.25,0.10465873141250531,-0.16638326473233297,0.7425127530870451,FALSE,d_star_negative|omega_outside_target_band
484,2.5,0.07,0.025,0.04,0.02,0.25,0.275,NA,NA,NA,FALSE,kappa_star_out_of_bounds
485,2.5,0.07,0.025,0.04,0.02,0.35,0.275,0.14079251438740387,-1.0997326566929944,0.6755120304488151,FALSE,d_star_negative
486,2.5,0.07,0.025,0.04,0.02,0.45,0.275,0.11254925237449709,-0.09104472766060998,0.7209029872552725,FALSE,d_star_negative|omega_outside_target_band
487,2.5,0.07,0.025,0.05,0.02,0.25,0.30000000000000004,NA,NA,NA,FALSE,kappa_star_out_of_bounds
488,2.5,0.07,0.025,0.05,0.02,0.35,0.30000000000000004,0.1574255532580368,-1.3366269020727428,0.6398517894067266,FALSE,d_star_negative
489,2.5,0.07,0.025,0.05,0.02,0.45,0.30000000000000004,0.12080514363576647,-0.0287551298488017,0.6987060191568037,FALSE,d_star_negative
490,2.5,0.07,0.025,0.06,0.02,0.25,0.325,NA,NA,NA,FALSE,kappa_star_out_of_bounds
491,2.5,0.07,0.025,0.06,0.02,0.35,0.325,0.18338119839130707,-1.9064713711181092,0.589208788299685,FALSE,d_star_negative|omega_outside_target_band
492,2.5,0.07,0.025,0.06,0.02,0.45,0.325,0.12973326797683704,0.009526143684391546,0.6754286764657976,TRUE,ok
493,2.5,0.07,0.030000000000000002,0.03,0.02,0.25,0.25,NA,NA,NA,FALSE,kappa_star_out_of_bounds
494,2.5,0.07,0.030000000000000002,0.03,0.02,0.35,0.25,0.12776363743117017,-0.9915584796846486,0.710337660812614,FALSE,d_star_negative|omega_outside_target_band
495,2.5,0.07,0.030000000000000002,0.03,0.02,0.45,0.25,0.10465873141250531,-0.16638326473233297,0.7433446694107068,FALSE,d_star_negative|omega_outside_target_band
496,2.5,0.07,0.030000000000000002,0.04,0.02,0.25,0.275,NA,NA,NA,FALSE,kappa_star_out_of_bounds
497,2.5,0.07,0.030000000000000002,0.04,0.02,0.35,0.275,0.14079251438740387,-1.0997326566929944,0.6810106937322802,FALSE,d_star_negative
498,2.5,0.07,0.030000000000000002,0.04,0.02,0.45,0.275,0.11254925237449709,-0.09104472766060998,0.7213582108935755,FALSE,d_star_negative|omega_outside_target_band
499,2.5,0.07,0.030000000000000002,0.05,0.02,0.25,0.30000000000000004,NA,NA,NA,FALSE,kappa_star_out_of_bounds
500,2.5,0.07,0.030000000000000002,0.05,0.02,0.35,0.30000000000000004,0.1574255532580368,-1.3366269020727428,0.6465349239170903,FALSE,d_star_negative
501,2.5,0.07,0.030000000000000002,0.05,0.02,0.45,0.30000000000000004,0.12080514363576647,-0.0287551298488017,0.6988497948060479,FALSE,d_star_negative
502,2.5,0.07,0.030000000000000002,0.06,0.02,0.25,0.325,NA,NA,NA,FALSE,kappa_star_out_of_bounds
503,2.5,0.07,0.030000000000000002,0.06,0.02,0.35,0.325,0.18338119839130707,-1.9064713711181092,0.5987411451552755,FALSE,d_star_negative|omega_outside_target_band
504,2.5,0.07,0.030000000000000002,0.06,0.02,0.45,0.325,0.12973326797683704,0.009526143684391546,0.6753810457473757,TRUE,ok
505,2.5,0.07,0.035,0.03,0.02,0.25,0.25,NA,NA,NA,FALSE,kappa_star_out_of_bounds
506,2.5,0.07,0.035,0.03,0.02,0.35,0.25,0.12776363743117017,-0.9915584796846486,0.7152954532110372,FALSE,d_star_negative|omega_outside_target_band
507,2.5,0.07,0.035,0.03,0.02,0.45,0.25,0.10465873141250531,-0.16638326473233297,0.7441765857343684,FALSE,d_star_negative|omega_outside_target_band
508,2.5,0.07,0.035,0.04,0.02,0.25,0.275,NA,NA,NA,FALSE,kappa_star_out_of_bounds
509,2.5,0.07,0.035,0.04,0.02,0.35,0.275,0.14079251438740387,-1.0997326566929944,0.6865093570157452,FALSE,d_star_negative
510,2.5,0.07,0.035,0.04,0.02,0.45,0.275,0.11254925237449709,-0.09104472766060998,0.7218134345318786,FALSE,d_star_negative|omega_outside_target_band
511,2.5,0.07,0.035,0.05,0.02,0.25,0.30000000000000004,NA,NA,NA,FALSE,kappa_star_out_of_bounds
512,2.5,0.07,0.035,0.05,0.02,0.35,0.30000000000000004,0.1574255532580368,-1.3366269020727428,0.6532180584274538,FALSE,d_star_negative
513,2.5,0.07,0.035,0.05,0.02,0.45,0.30000000000000004,0.12080514363576647,-0.0287551298488017,0.6989935704552919,FALSE,d_star_negative
514,2.5,0.07,0.035,0.06,0.02,0.25,0.325,NA,NA,NA,FALSE,kappa_star_out_of_bounds
515,2.5,0.07,0.035,0.06,0.02,0.35,0.325,0.18338119839130707,-1.9064713711181092,0.608273502010866,FALSE,d_star_negative|omega_outside_target_band
516,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.009526143684391546,0.6753334150289537,TRUE,ok
517,2.5,0.07,0.04,0.03,0.02,0.25,0.25,NA,NA,NA,FALSE,kappa_star_out_of_bounds
518,2.5,0.07,0.04,0.03,0.02,0.35,0.25,0.12776363743117017,-0.9915584796846486,0.7202532456094606,FALSE,d_star_negative|omega_outside_target_band
519,2.5,0.07,0.04,0.03,0.02,0.45,0.25,0.10465873141250531,-0.16638326473233297,0.74500850205803,FALSE,d_star_negative|omega_outside_target_band
520,2.5,0.07,0.04,0.04,0.02,0.25,0.275,NA,NA,NA,FALSE,kappa_star_out_of_bounds
521,2.5,0.07,0.04,0.04,0.02,0.35,0.275,0.14079251438740387,-1.0997326566929944,0.69200802029921,FALSE,d_star_negative
522,2.5,0.07,0.04,0.04,0.02,0.45,0.275,0.11254925237449709,-0.09104472766060998,0.7222686581701817,FALSE,d_star_negative|omega_outside_target_band
523,2.5,0.07,0.04,0.05,0.02,0.25,0.30000000000000004,NA,NA,NA,FALSE,kappa_star_out_of_bounds
524,2.5,0.07,0.04,0.05,0.02,0.35,0.30000000000000004,0.1574255532580368,-1.3366269020727428,0.6599011929378176,FALSE,d_star_negative
525,2.5,0.07,0.04,0.05,0.02,0.45,0.30000000000000004,0.12080514363576647,-0.0287551298488017,0.6991373461045358,FALSE,d_star_negative
526,2.5,0.07,0.04,0.06,0.02,0.25,0.325,NA,NA,NA,FALSE,kappa_star_out_of_bounds
527,2.5,0.07,0.04,0.06,0.02,0.35,0.325,0.18338119839130707,-1.9064713711181092,0.6178058588664566,FALSE,d_star_negative|omega_outside_target_band
528,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.009526143684391546,0.6752857843105318,TRUE,ok
529,2.5,0.08,0.025,0.03,0.02,0.25,0.275,NA,NA,NA,FALSE,kappa_star_out_of_bounds
530,2.5,0.08,0.025,0.03,0.02,0.35,0.275,0.14079251438740387,-0.9622660746063701,0.6720753658966496,FALSE,d_star_negative
531,2.5,0.08,0.025,0.03,0.02,0.45,0.275,0.11254925237449709,-0.07966413670303374,0.720618472481333,FALSE,d_star_negative|omega_outside_target_band
532,2.5,0.08,0.025,0.04,0.02,0.25,0.3,NA,NA,NA,FALSE,kappa_star_out_of_bounds
533,2.5,0.08,0.025,0.04,0.02,0.35,0.3,0.1574255532580368,-1.1695485393136509,0.6356748303377493,FALSE,d_star_negative
534,2.5,0.08,0.025,0.04,0.02,0.45,0.3,0.12080514363576646,-0.025160738617702183,0.6986161593760263,FALSE,d_star_negative
535,2.5,0.08,0.025,0.05,0.02,0.25,0.325,NA,NA,NA,FALSE,kappa_star_out_of_bounds
536,2.5,0.08,0.025,0.05,0.02,0.35,0.325,0.18338119839130707,-1.6681624497283456,0.583251065264941,FALSE,d_star_negative|omega_outside_target_band
537,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.008335375723842603,0.6754584456648113,TRUE,ok
538,2.5,0.08,0.025,0.06,0.02,0.25,0.35000000000000003,NA,NA,NA,FALSE,kappa_star_out_of_bounds
539,2.5,0.08,0.025,0.06,0.02,0.35,0.35000000000000003,NA,NA,NA,FALSE,kappa_star_out_of_bounds
