sigma,gn,i,kappa0,psi,rF,rF_tilde,rF_eff,phi2,phi1,feasible,reason,r_star,d_star,omega_star,e_star,f_star,Z_star,maxReEig,maxImEig,a1,a2,a3,H,stable,oscillatory,rh_ok,period,econ_ok,regime,score
2.25,0.05,0.081,-0.003163842037659126,0.16,0.078,-0.01248,0.06552,0.8500000000000001,0.9361702099559286,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.8856274295819897,0.9999999968924385,0.0850123389401218,0.5985994732987695,-0.12116105955050684,0.35724040623905773,0.017862018828011694,-0.061145644962189424,FALSE,TRUE,FALSE,10.496476504655325,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.078,-0.01248,0.06552,0.9,0.9893616991523349,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.8856274295819897,0.9999999968924385,0.08504141487190961,0.6153266366954221,-0.12116104597567898,0.37753815665091567,0.018876906261313938,-0.06461982421686863,FALSE,TRUE,FALSE,10.211138170327045,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.081,-0.012960000000000001,0.06804,0.5,0.5638297866258954,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,2.085608417016606,0.9999999988566832,0.08466738835852994,0.46491400507913383,-0.12116123567846682,0.21515614295473479,0.010757806814830906,-0.036826390959039425,FALSE,TRUE,FALSE,13.514725817111305,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.081,-0.012960000000000001,0.06804,0.55,0.6170212759267829,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,2.085608417016606,0.9999999988566832,0.08474032710811327,0.4862737674184268,-0.12116123021405543,0.23545389232646097,0.011772694250126626,-0.04030057750308838,FALSE,TRUE,FALSE,12.921086285481358,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.081,-0.012960000000000001,0.06804,0.6,0.6702127652276703,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,2.085608417016606,0.9999999988566832,0.08480245943909732,0.5067311648044752,-0.12116122474964407,0.25575164169818715,0.012787581685422359,-0.04377476382530685,FALSE,TRUE,FALSE,12.399445196160345,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.081,-0.012960000000000001,0.06804,0.65,0.7234042545285577,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,2.085608417016606,0.9999999988566832,0.08485602411683454,0.5263919707454493,-0.12116121928523269,0.2760493910699134,0.013802469120718081,-0.04724894992569481,FALSE,TRUE,FALSE,11.936324367337255,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.081,-0.012960000000000001,0.06804,0.7,0.7765957438294451,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.085608417016606,0.9999999988566832,0.08490268079510835,0.5453427475786892,-0.12116121382082132,0.29634714044163957,0.014817356556013812,-0.050723135804252265,FALSE,TRUE,FALSE,11.521534548826041,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.081,-0.012960000000000001,0.06804,0.75,0.8297872331303324,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.085608417016606,0.9999999988566832,0.08494368606729934,0.5636554088529113,-0.12116120835640994,0.3166448898133657,0.015832243991309527,-0.05419732146097919,FALSE,TRUE,FALSE,11.147210172197983,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.081,-0.012960000000000001,0.06804,0.8,0.8829787224312199,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.085608417016606,0.9999999988566832,0.08498000892218537,0.5813904752649172,-0.12116120289199855,0.336942639185092,0.016847131426605252,-0.05767150689587564,FALSE,TRUE,FALSE,10.80716931992493,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.081,-0.012960000000000001,0.06804,0.8500000000000001,0.9361702117321073,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.085608417016606,0.9999999988566832,0.08501240863442777,0.5985994545349984,-0.12116119742758719,0.3572403885568181,0.01786201886190099,-0.061145692108941586,FALSE,TRUE,FALSE,10.49647683367915,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.081,-0.012960000000000001,0.06804,0.9,0.9893617010329947,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.085608417016606,0.9999999988566832,0.0850414886251862,0.615326617362687,-0.1211611919631758,0.3775381379285444,0.01887690629719671,-0.06461987710017703,FALSE,TRUE,FALSE,10.211138491147278,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.08399999999999999,-0.013439999999999999,0.07056,0.5,0.5638297870328091,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,2.3067984697776622,0.9999999996216808,0.08466740605930138,0.4649139992590047,-0.12116127052441333,0.21515613874087258,0.010757806822594768,-0.036826397953565834,FALSE,TRUE,FALSE,13.514725986298401,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.08399999999999999,-0.013439999999999999,0.07056,0.55,0.6170212763743879,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,2.3067984697776622,0.9999999996216808,0.08474034655473393,0.486273761293884,-0.1211612685445966,0.23545388769121256,0.011772694258666876,-0.040300585975091174,FALSE,TRUE,FALSE,12.921086448220441,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.08399999999999999,-0.013439999999999999,0.07056,0.6,0.6702127657159664,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,2.3067984697776622,0.9999999996216808,0.0848024806310544,0.5067311583896399,-0.12116126656477988,0.25575163664155254,0.012787581694738986,-0.04377477391624486,FALSE,TRUE,FALSE,12.399445353127994,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.08399999999999999,-0.013439999999999999,0.07056,0.65,0.7234042550575454,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,2.3067984697776622,0.9999999996216808,0.08485604705371882,0.5263919640526649,-0.12116126458496315,0.27604938559189257,0.013802469130811108,-0.04724896177702692,FALSE,TRUE,FALSE,11.936324519101058,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.08399999999999999,-0.013439999999999999,0.07056,0.7,0.776595744399124,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.3067984697776622,0.9999999996216808,0.08490270547658803,0.5453427406188629,-0.12116126260514642,0.2963471345422325,0.014817356566883216,-0.05072314955743731,FALSE,TRUE,FALSE,11.521534695867292,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.08399999999999999,-0.013439999999999999,0.07056,0.75,0.8297872337407028,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.3067984697776622,0.9999999996216808,0.0849437124931022,0.5636554016357734,-0.1211612606253297,0.31664488349257236,0.015832244002955333,-0.05419733725747605,FALSE,TRUE,FALSE,11.147210314928724,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.08399999999999999,-0.013439999999999999,0.07056,0.8,0.8829787230822816,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.3067984697776622,0.9999999996216808,0.0849800370920845,0.5813904677992147,-0.12116125864551298,0.3369426324429124,0.016847131439027434,-0.05767152487714316,FALSE,TRUE,FALSE,10.807169458701045,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.08399999999999999,-0.013439999999999999,0.07056,0.8500000000000001,0.9361702124238604,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.3067984697776622,0.9999999996216808,0.08501243854823268,0.5985994468286495,-0.12116125666569626,0.35724038139325237,0.01786201887509956,-0.061145712416438625,FALSE,TRUE,FALSE,10.496476968810436,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.08399999999999999,-0.013439999999999999,0.07056,0.9,0.9893617017654392,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.3067984697776622,0.9999999996216808,0.08504152028273525,0.6153266094229043,-0.12116125468587953,0.37753813034359246,0.018876906311171667,-0.06461989987536246,FALSE,TRUE,FALSE,10.211138622905306,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.087,-0.01392,0.07307999999999999,0.5,0.5638297871748247,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,2.551446923953508,0.9999999998886704,0.08466741286365687,0.4649139971112638,-0.12116128393874578,0.21515613720756246,0.01075780682530441,-0.03682640065667363,FALSE,TRUE,FALSE,13.514726048731733,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.087,-0.01392,0.07307999999999999,0.55,0.6170212765306051,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,2.551446923953508,0.9999999998886704,0.08474035403103,0.48627375903397385,-0.1211612833003623,0.23545388600457146,0.011772694261647483,-0.040300589248018576,FALSE,TRUE,FALSE,12.921086508269937,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.087,-0.01392,0.07307999999999999,0.6,0.6702127658863853,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.551446923953508,0.9999999998886704,0.08480248877911419,0.5067311560227619,-0.12116128266197883,0.2557516348015803,0.012787581697990557,-0.04377477781344801,FALSE,TRUE,FALSE,12.399445411044258,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.087,-0.01392,0.07307999999999999,0.65,0.7234042552421658,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.551446923953508,0.9999999998886704,0.08485605587340088,0.5263919615833667,-0.12116128202359534,0.27604938359858927,0.013802469134333637,-0.04724896635296197,FALSE,TRUE,FALSE,11.93632457509421,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.087,-0.01392,0.07307999999999999,0.7,0.776595744597946,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.551446923953508,0.9999999998886704,0.08490271496777817,0.5453427380511626,-0.12116128138521187,0.2963471323955982,0.014817356570676718,-0.05072315486656043,FALSE,TRUE,FALSE,11.521534750115466,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.087,-0.01392,0.07307999999999999,0.75,0.8297872339537264,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.551446923953508,0.9999999998886704,0.08494372265570609,0.5636553989732539,-0.12116128074682839,0.31664488119260725,0.0158322440070198,-0.05419734335424341,FALSE,TRUE,FALSE,11.147210367584416,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.087,-0.01392,0.07307999999999999,0.8,0.8829787233095069,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.551446923953508,0.9999999998886704,0.08498004792602416,0.5813904650450986,-0.12116128010844492,0.33694262998961627,0.016847131443362875,-0.05767153181601088,FALSE,TRUE,FALSE,10.807169509895898,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.087,-0.01392,0.07307999999999999,0.8500000000000001,0.9361702126652872,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.551446923953508,0.9999999998886704,0.08501245005344248,0.598599443985853,-0.12116127947006143,0.3572403787866251,0.017862018879705944,-0.06114572025186284,FALSE,TRUE,FALSE,10.496477018659043,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.087,-0.01392,0.07307999999999999,0.9,0.9893617020210675,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.551446923953508,0.9999999998886704,0.08504153245915906,0.6153266064940844,-0.12116127883167795,0.3775381275836342,0.018876906316049033,-0.06461990866179934,FALSE,TRUE,FALSE,10.21113867150809,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.09,-0.0144,0.0756,0.5,0.5638297872187366,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.8220416698903326,0.9999999999712246,0.08466741518108412,0.4649139964074931,-0.12116128851333652,0.2151561367121157,0.010757806826142245,-0.03682640158173377,FALSE,TRUE,FALSE,13.514726069189857,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.09,-0.0144,0.0756,0.55,0.6170212765789082,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.8220416698903326,0.9999999999712246,0.08474035657755982,0.4862737582935002,-0.12116128833241212,0.23545388545958004,0.011772694262569097,-0.04030059036772401,FALSE,TRUE,FALSE,12.92108652794553,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.09,-0.0144,0.0756,0.6,0.6702127659390795,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.8220416698903326,0.9999999999712246,0.08480249155469242,0.5067311552472877,-0.12116128815148772,0.2557516342070442,0.01278758169899596,-0.04377477914636953,FALSE,TRUE,FALSE,12.399445430019702,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.09,-0.0144,0.0756,0.65,0.7234042552992511,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.8220416698903326,0.9999999999712246,0.08485605887798452,0.5263919607743786,-0.1211612879705633,0.2760493829545085,0.013802469135422818,-0.047248967917670325,FALSE,TRUE,FALSE,11.93632459343861,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.09,-0.0144,0.0756,0.7,0.7765957446594226,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.8220416698903326,0.9999999999712246,0.08490271820133234,0.5453427372099758,-0.1211612877896389,0.29634713170197285,0.014817356571849682,-0.05072315668162644,FALSE,TRUE,FALSE,11.52153476788734,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.09,-0.0144,0.0756,0.75,0.8297872340195941,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.8220416698903326,0.9999999999712246,0.0849437261182022,0.5636553981010414,-0.1211612876087145,0.31664488044943706,0.015832244008276534,-0.0541973454382378,FALSE,TRUE,FALSE,11.14721038483385,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.09,-0.0144,0.0756,0.8,0.8829787233797657,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.8220416698903326,0.9999999999712246,0.08498005161743832,0.5813904641429125,-0.12116128742779009,0.3369426291969015,0.016847131444703404,-0.05767153418750448,FALSE,TRUE,FALSE,10.807169526666172,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.09,-0.0144,0.0756,0.8500000000000001,0.9361702127399373,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.8220416698903326,0.9999999999712246,0.08501245397375452,0.5985994430546481,-0.12116128724686569,0.3572403779443658,0.017862018881130273,-0.06114572292942644,FALSE,TRUE,FALSE,10.496477034987775,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.09,-0.0144,0.0756,0.9,0.9893617021001088,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.8220416698903326,0.9999999999712246,0.0850415366083522,0.6153266055347288,-0.12116128706594129,0.37753812669183007,0.018876906317557122,-0.06461991166400366,FALSE,TRUE,FALSE,10.211138687428274,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.093,-0.014880000000000001,0.07812,0.5,0.5638297872306152,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,3.121334452161433,0.9999999999935565,0.08466741587162283,0.46491399620528423,-0.12116128987806435,0.21515613657172905,0.010757806826368886,-0.036826401858580556,FALSE,TRUE,FALSE,13.514726075067927,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.093,-0.014880000000000001,0.07812,0.55,0.6170212765919746,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,3.121334452161433,0.9999999999935565,0.08474035733643444,0.48627375808076184,-0.12116128983361273,0.23545388530515474,0.011772694262818406,-0.04030059070272647,FALSE,TRUE,FALSE,12.921086533598334,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.093,-0.014880000000000001,0.07812,0.6,0.6702127659533339,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,3.121334452161433,0.9999999999935565,0.08480249238188829,0.5067311550245066,-0.1211612897891611,0.2557516340385803,0.01278758169926793,-0.04377477954506784,FALSE,TRUE,FALSE,12.399445435471039,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.093,-0.014880000000000001,0.07812,0.65,0.7234042553146933,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,3.121334452161433,0.9999999999935565,0.08485605977349016,0.5263919605419822,-0.12116128974470948,0.2760493827720059,0.013802469135717465,-0.04724896838560468,FALSE,TRUE,FALSE,11.936324598708365,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.093,-0.014880000000000001,0.07812,0.7,0.7765957446760526,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,3.121334452161433,0.9999999999935565,0.08490271916513854,0.5453427369683406,-0.12116128970025786,0.29634713150543157,0.01481735657216698,-0.050723157224336984,FALSE,TRUE,FALSE,11.521534772992405,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.093,-0.014880000000000001,0.07812,0.75,0.8297872340374123,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,3.121334452161433,0.9999999999935565,0.08494372715030121,0.563655397850503,-0.12116128965580623,0.31664488023885723,0.01583224400861651,-0.054197346061264765,FALSE,TRUE,FALSE,11.147210389788658,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.093,-0.014880000000000001,0.07812,0.8,0.8829787233987717,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.121334452161433,0.9999999999935565,0.08498005271782397,0.5813904638837745,-0.12116128961135461,0.33694262897228283,0.016847131445066037,-0.057671534896388,FALSE,TRUE,FALSE,10.807169531483156,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.093,-0.014880000000000001,0.07812,0.8500000000000001,0.9361702127601311,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.121334452161433,0.9999999999935565,0.08501245514242124,0.5985994427871831,-0.12116128956690299,0.3572403777057085,0.017862018881515562,-0.061145723729706704,FALSE,TRUE,FALSE,10.496477039677789,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.093,-0.014880000000000001,0.07812,0.9,0.9893617021214904,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.121334452161433,0.9999999999935565,0.08504153784529554,0.6153266052591875,-0.12116128952245137,0.37753812643913404,0.018876906317965084,-0.06461991256122085,FALSE,TRUE,FALSE,10.211138692000791,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.096,-0.01536,0.08064,0.5,0.5638297872333878,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.4523688527351037,0.999999999998769,0.08466741604917666,0.4649139961550433,-0.12116129022934373,0.21515613653732446,0.010757806826421782,-0.036826401930044855,FALSE,TRUE,FALSE,13.514726076528396,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.096,-0.01536,0.08064,0.55,0.6170212765950246,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.4523688527351037,0.999999999998769,0.08474035753157505,0.48627375802790807,-0.12116129022002003,0.23545388526730965,0.011772694262876606,-0.04030059078918041,FALSE,TRUE,FALSE,12.921086535002745,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.096,-0.01536,0.08064,0.6,0.6702127659566611,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,3.4523688527351037,0.999999999998769,0.08480249259461238,0.5067311549691613,-0.12116129021069635,0.2557516339972948,0.012787581699331418,-0.043774779647937447,FALSE,TRUE,FALSE,12.39944543682531,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.096,-0.01536,0.08064,0.65,0.7234042553182978,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,3.4523688527351037,0.999999999998769,0.08485606000379528,0.5263919604842513,-0.12116129020137267,0.27604938272727997,0.013802469135786226,-0.04724896850631599,FALSE,TRUE,FALSE,11.936324600017457,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.096,-0.01536,0.08064,0.7,0.7765957446799343,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.4523688527351037,0.999999999998769,0.08490271941302213,0.5453427369083168,-0.12116129019204898,0.2963471314572651,0.014817356572241048,-0.050723157364316034,FALSE,TRUE,FALSE,11.521534774260536,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.096,-0.01536,0.08064,0.75,0.8297872340415711,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.4523688527351037,0.999999999998769,0.08494372741576155,0.56365539778827,-0.1211612901827253,0.31664488018725023,0.015832244008695862,-0.05419734622193757,FALSE,TRUE,FALSE,11.147210391019417,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.096,-0.01536,0.08064,0.8,0.8829787234032078,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.4523688527351037,0.999999999998769,0.08498005300085959,0.5813904638194076,-0.12116129017340162,0.33694262891723553,0.01684713144515067,-0.05767153507918063,FALSE,TRUE,FALSE,10.807169532679639,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.096,-0.01536,0.08064,0.8500000000000001,0.9361702127648445,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.4523688527351037,0.999999999998769,0.08501245544303125,0.5985994427207507,-0.12116129016407792,0.35724037764722066,0.017862018881605483,-0.061145723936045164,FALSE,TRUE,FALSE,10.496477040842686,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.096,-0.01536,0.08064,0.9,0.9893617021264811,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.4523688527351037,0.999999999998769,0.08504153816347879,0.6153266051907501,-0.12116129015475424,0.3775381263772058,0.018876906318060306,-0.06461991279253121,FALSE,TRUE,FALSE,10.211138693136485,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.099,-0.01584,0.08316000000000001,0.5,0.5638297872339376,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.8185112419087286,0.9999999999998026,0.08466741608796419,0.46491399614441614,-0.12116129030615656,0.21515613653014443,0.010757806826432273,-0.036826401945712156,FALSE,TRUE,FALSE,13.51472607683732,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.099,-0.01584,0.08316000000000001,0.55,0.6170212765956293,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,3.8185112419087286,0.9999999999998026,0.08474035757420749,0.4862737580167284,-0.12116129030451415,0.23545388525941158,0.011772694262888139,-0.04030059080812947,FALSE,TRUE,FALSE,12.921086535299807,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.099,-0.01584,0.08316000000000001,0.6,0.6702127659573208,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.8185112419087286,0.9999999999998026,0.08480249264108927,0.5067311549574548,-0.12116129030287176,0.2557516339886787,0.012787581699344004,-0.0437747796704801,FALSE,TRUE,FALSE,12.399445437111762,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.099,-0.01584,0.08316000000000001,0.65,0.7234042553190125,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.8185112419087286,0.9999999999998026,0.08485606005411586,0.5263919604720405,-0.12116129030122935,0.2760493827179459,0.013802469135799869,-0.04724896853276407,FALSE,TRUE,FALSE,11.936324600294347,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.099,-0.01584,0.08316000000000001,0.7,0.776595744680704,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.8185112419087286,0.9999999999998026,0.08490271946718646,0.5453427368956224,-0.12116129029958696,0.296347131447213,0.014817356572255722,-0.050723157394981344,FALSE,TRUE,FALSE,11.521534774528732,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.099,-0.01584,0.08316000000000001,0.75,0.8297872340423957,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.8185112419087286,0.9999999999998026,0.0849437274737692,0.5636553977751093,-0.12116129029794455,0.3166448801764802,0.015832244008711596,-0.054197346257131976,FALSE,TRUE,FALSE,11.14721039127969,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.099,-0.01584,0.08316000000000001,0.8,0.8829787234040875,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.8185112419087286,0.9999999999998026,0.08498005306271,0.5813904638057954,-0.12116129029630215,0.3369426289057474,0.01684713144516746,-0.05767153511921593,FALSE,TRUE,FALSE,10.80716953293267,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.099,-0.01584,0.08316000000000001,0.8500000000000001,0.9361702127657792,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.8185112419087286,0.9999999999998026,0.08501245550872424,0.5985994427067017,-0.12116129029465975,0.3572403776350146,0.017862018881623316,-0.06114572398123319,FALSE,TRUE,FALSE,10.496477041089035,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.099,-0.01584,0.08316000000000001,0.9,0.9893617021274707,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.8185112419087286,0.9999999999998026,0.08504153823301418,0.6153266051762786,-0.12116129029301735,0.3775381263642817,0.018876906318079183,-0.06461991284318379,FALSE,TRUE,FALSE,10.211138693376636,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.16,0.10200000000000001,-0.01632,0.08568,0.5,0.5638297872340288,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,4.223485011756982,0.999999999999974,0.08466741609505153,0.4649139961425313,-0.12116129032020476,0.21515613652888813,0.010757806826434013,-0.03682640194858424,FALSE,TRUE,FALSE,13.51472607689211,TRUE,unstable_oscillatory,0.5
