try_id,cand_id,sigma,g_n,i,delta,kappa_max,psi,phi2,omega_star,d_star,rF0,rF_left,rF_right,H_left,H_right,maxRe_left,maxRe_right,stable_left,stable_right,RH_left,RH_right,rF_root,H_root,maxRe_root,maxIm_root,lambda_root,f_root,Z_root,phi1_root,dmaxRe_drF,hopf_ok,reason
516,7,2.5,0.07,0.035,0.06,0.45,10,1.5,0.6753334150289537,0.009526143684391546,0.057499999999999996,0.0675,0.07083333333333333,1.935349710693035e-4,-8.284407555866728e-4,-2.162927405624515e-4,9.26210946217601e-4,TRUE,FALSE,TRUE,TRUE,0.06838281123164441,1.1521036555328656e-10,-1.2876726074306788e-10,0.6651733763716783,0.6487398262083042,3.422905949994084,0.9999894508714001,1.6382810386245747,0.2735551829685656,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,2,0.6753334150289537,0.009526143684391546,0.057499999999999996,0.06416666666666666,0.0675,7.048626022172141e-4,-6.418942495457769e-5,-5.961776339637043e-4,5.430077921608767e-5,TRUE,FALSE,TRUE,TRUE,0.0673089608794118,-2.5740062858936597e-10,2.1774398950569207e-10,0.765610841738498,0.651182952676207,3.459860902918331,0.9999921508414422,2.17019606562009,0.27736703407478525,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,2.5,0.6753334150289537,0.009526143684391546,0.057499999999999996,0.06416666666666666,0.0675,7.158300594696729e-4,-4.7901486733862436e-4,-4.870657918649435e-4,3.2598563495228605e-4,TRUE,FALSE,TRUE,TRUE,0.0664824375562451,6.157764784187059e-10,-4.1902867287113565e-10,0.8543210438630138,0.6530579947999299,3.488575965103116,0.9999937618263861,2.702111068687197,0.28021357721591533,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,3,0.6753334150289537,0.009526143684391546,0.057499999999999996,0.06416666666666666,0.0675,6.631084274993926e-4,-0.0010509413560828643,-3.7739785207099863e-4,5.98226165899246e-4,TRUE,FALSE,TRUE,TRUE,0.06581143878162281,-8.751449148691748e-10,4.981070278464728e-10,0.9346491329550055,0.654576733063862,3.5120629777411456,0.9999948304149874,3.234026054515917,0.2824811420953921,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,0.5,0.6753334150289537,0.009526143684391546,0.057499999999999996,0.09083333333333334,0.09416666666666666,1.582949986106766e-5,-7.482922113146214e-4,-4.9477138371820106e-5,0.0023440621809744655,TRUE,FALSE,TRUE,TRUE,0.09096359726605124,2.1701361194170765e-11,-6.783350270378463e-11,0.39376551654634706,0.6414228472310178,3.3152411844463745,0.9999750381921492,0.5744548075490156,0.3890685382216402,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,1,0.6753334150289537,0.009526143684391546,0.057499999999999996,0.0875,0.09083333333333334,3.1051960877281903e-4,-5.470574553705365e-4,-5.11170288519755e-4,9.011713014666634e-4,TRUE,FALSE,TRUE,TRUE,0.08921681261490635,-5.720875162484873e-13,9.41899336304175e-13,0.5465837966045753,0.6474266524738094,3.403254386237702,0.9999876549648082,1.1063698457072428,0.4057985829290789,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,1.5,0.6753334150289537,0.009526143684391546,0.057499999999999996,0.0875,0.09083333333333334,2.2964214562392476e-4,-0.0016645589847148375,-2.5664137578368384e-4,0.0018615626358538806,TRUE,FALSE,TRUE,TRUE,0.08820779863570957,9.224253305628594e-13,-1.030980856242536e-12,0.6651750194396255,0.6508737394938716,3.455155128545833,0.9999918497204293,1.6382848665751533,0.41440107515368363,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,2,0.6753334150289537,0.009526143684391546,0.057499999999999996,0.08416666666666667,0.0875,9.204578652495382e-4,-6.262022218539443e-7,-7.784931248719096e-4,5.297240538992831e-7,TRUE,FALSE,TRUE,TRUE,0.08749873890187922,1.2216787997898493e-10,-1.0334556821423035e-10,0.7656122595748218,0.65328671502115,3.4920999213974437,0.9999939352339217,2.170199862199833,0.42013015601631565,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,2.5,0.6753334150289537,0.009526143684391546,0.057499999999999996,0.08416666666666667,0.0875,0.0010507864665719666,-3.802854347644824e-4,-0.00071494348000361585,2.587924663005059e-4,TRUE,FALSE,TRUE,TRUE,0.08695294450294205,1.4781250529116718e-9,-1.0058438804083636e-9,0.8543223069603271,0.6551387430119344,3.520806800122884,0.9999951796709798,2.7021148395504784,0.42440696075979334,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,3,0.6753334150289537,0.009526143684391546,0.057499999999999996,0.08416666666666667,0.0875,0.0011436109099963732,-9.0933555200403e-4,-6.508375929094035e-4,5.176110398472655e-4,TRUE,FALSE,TRUE,TRUE,0.08650982236801186,1.313455594287305e-11,-7.47582551419157e-12,0.9346502815332512,0.6566389223882142,3.544286959402614,0.9999960051671506,3.234029803724949,0.4278131978817379,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,20,0.5,0.6753334150289537,0.009526143684391546,0.057499999999999996,0.0975,0.10083333333333333,2.5021549572787176e-4,-1.0897678034607616e-4,-7.815525907479137e-4,3.40739625007358e-4,TRUE,FALSE,TRUE,TRUE,0.10026801760588616,9.947303397650487e-13,-3.1092628471895978e-12,0.3937672946562009,0.643205666240595,3.3410673547811687,0.9999796975358056,0.5744572859233009,0.5230501413999028,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,20,1,0.6753334150289537,0.009526143684391546,0.057499999999999996,0.0975,0.10083333333333333,3.4162600666024986e-4,-0.0010203799291636124,-5.623618597842273e-4,0.0016814959754579417,TRUE,FALSE,TRUE,TRUE,0.09896816227294523,2.4168188283990588e-11,-3.979490348360315e-11,0.5465850728536492,0.6491493351781127,3.4290643163524073,0.9999899579945974,1.1063722957389335,0.5454257194752871,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,20,1.5,0.6753334150289537,0.009526143684391546,0.057499999999999996,0.0975,0.10083333333333333,2.983334137770799e-4,-0.0027101075654726477,-3.333996325430577e-4,0.0030319878004334555,TRUE,FALSE,TRUE,TRUE,0.0982172171410778,4.552682189573609e-11,-5.088356125337867e-11,0.6651760604691255,0.6525622481946592,3.4809537855220487,0.9999933696042453,1.6382872919216682,0.5569216057720039,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,20,2,0.6753334150289537,0.009526143684391546,0.057499999999999996,0.0975,0.10083333333333333,1.2033771707838092e-4,-0.005178159689273175,-1.0179463384919762e-4,0.004385112459177276,TRUE,FALSE,TRUE,TRUE,0.09768946324326848,2.0753315732591204e-11,-1.7555817910519522e-11,0.7656131579548803,0.6549514761445538,3.5178901140824186,0.9999950658739664,2.1702022678169497,0.5645744311049555,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,20,2.5,0.6753334150289537,0.009526143684391546,0.057499999999999996,0.09416666666666666,0.0975,0.0012677575487930123,-1.923610834358644e-4,-8.62542500567165e-4,1.309022493364842e-4,TRUE,FALSE,TRUE,TRUE,0.09728320229684957,1.6175304845544858e-10,-1.1007053601908012e-10,0.8543231073331545,0.6567853756997112,3.546590180691473,0.9999960781007421,2.7021172289913356,0.5702861982676,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,20,3,0.6753334150289537,0.009526143684391546,0.057499999999999996,0.09416666666666666,0.0975,0.0014548657542169594,-6.397629877656491e-4,-8.279503070185712e-4,3.641550872715005e-4,TRUE,FALSE,TRUE,TRUE,0.09695334498773316,1.3027565137768704e-11,-7.414874270139649e-12,0.9346510093771055,0.658270951507656,3.570064902508511,0.9999967495971644,3.234032179565419,0.5748336891310546,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,0.5,0.6753334150289537,0.009526143684391546,0.06999999999999999,0.06999999999999999,0.07333333333333333,1.562352955680208e-4,-7.00863353968427e-5,-4.8813959866259027e-4,2.1912169782205282e-4,TRUE,FALSE,TRUE,TRUE,0.07255722415182414,2.095045838201859e-11,-6.548717124132963e-11,0.39376270979294775,0.6391692877760229,3.2829609835800735,0.9999676833937752,0.5744508954222209,0.2567220772337758,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,1,0.6753334150289537,0.009526143684391546,0.06999999999999999,0.06666666666666665,0.06999999999999999,3.6056332333412114e-4,-1.4620773904315543e-5,-5.935291572184004e-4,2.4074809771193473e-5,TRUE,FALSE,TRUE,TRUE,0.06991109651803401,-5.648159023818877e-12,9.30025501055809e-12,0.546581782140079,0.6452493572484367,3.3709918899052367,0.9999840198023489,1.1063659785131372,0.2678349043500061,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,1.5,0.6753334150289537,0.009526143684391546,0.06999999999999999,0.06666666666666665,0.06999999999999999,3.402052725268792e-4,-4.884663274370669e-4,-3.8018919069864043e-4,5.460442212189137e-4,TRUE,FALSE,TRUE,TRUE,0.06838281409171931,-5.847481283904887e-10,6.53555848328935e-10,0.6651733763660473,0.6487398196908665,3.422905852096409,0.9999894508631382,1.6382810386113908,0.2735553813165703,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,2,0.6753334150289537,0.009526143684391546,0.06999999999999999,0.06666666666666665,0.06999999999999999,1.9412137373008703e-4,-0.001265301365030204,-1.642071041085269e-4,0.001070651896057484,TRUE,FALSE,TRUE,TRUE,0.06730895994677376,4.8374269867590414e-11,-4.092143290890249e-11,0.7656108417401019,0.6511829547946356,3.45986093518631,0.9999921508434685,2.170196065624401,0.27736696773875136,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,2.5,0.6753334150289537,0.009526143684391546,0.06999999999999999,0.06333333333333332,0.06666666666666665,8.836374901269317e-4,-7.768837305625886e-5,-6.012315585225692e-4,5.286659860820331e-5,TRUE,FALSE,TRUE,TRUE,0.06648243976767174,-2.94751653640013e-10,2.005750565636788e-10,0.8543210438595936,0.65305798978942875,3.48857588795582,0.9999937618225361,2.7021110686769574,0.2802137375809699,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,3,0.6753334150289537,0.009526143684391546,0.06999999999999999,0.06333333333333332,0.06666666666666665,9.038348771235188e-4,-4.7522396783211684e-4,-5.143916048732655e-4,2.7049611965060394e-4,TRUE,FALSE,TRUE,TRUE,0.06581143628355399,3.6446640150344933e-10,-2.0744367335012726e-10,0.9346491329585441,0.6545767387121462,3.512063065474895,0.9999948304186156,3.234026054527497,0.2824809580150023,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,0.5,0.6753334150289537,0.009526143684391546,0.06999999999999999,0.09,0.09333333333333332,1.0093815679759754e-4,-4.6636522897155856e-4,-3.1541791867364943e-4,0.0014597169789250242,TRUE,FALSE,TRUE,TRUE,0.09096359743809344,2.918602859391939e-13,-9.122702593344911e-13,0.3937655165457061,0.6414228466374733,3.3152411758909532,0.9999750381904408,0.5744548075481068,0.38906856283736635,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,1,0.6753334150289537,0.009526143684391546,0.06999999999999999,0.08666666666666666,0.09,4.013728445336588e-4,-2.2436665694548774e-4,-6.606829502415201e-4,3.6950515634197323e-4,TRUE,FALSE,TRUE,TRUE,0.08921681261093686,4.0453404515083946e-13,-6.660783036238627e-13,0.5465837966045861,0.6474266524874007,3.403254386440338,0.9999876549648282,1.1063698457072642,0.4057985823291421,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,1.5,0.6753334150289537,0.009526143684391546,0.06999999999999999,0.08666666666666666,0.09,4.303211794628517e-4,-9.518125602493085e-4,-4.8087893795481507e-4,0.0010641811930179185,TRUE,FALSE,TRUE,TRUE,0.08820779863598407,8.251628547117917e-13,-9.222900221317332e-13,0.6651750194396249,0.650873739492936,3.4551551285316076,0.9999918497204284,1.638284866575152,0.41440107515042235,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,2,0.6753334150289537,0.009526143684391546,0.06999999999999999,0.08666666666666666,0.09,3.528114164935911e-4,-0.002081399553113865,-2.984319895046744e-4,0.0017614949089508197,TRUE,FALSE,TRUE,TRUE,0.08749873914402517,1.9584195376509683e-12,-1.656716430709082e-12,0.7656122595743353,0.6532867141984476,3.4920999087134774,0.9999939352333064,2.1701998621985243,0.4201301957247605,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,2.5,0.6753334150289537,0.009526143684391546,0.06999999999999999,0.08666666666666666,0.09,1.688435556259013e-4,-0.0036131276355391567,-1.1489308691284283e-4,0.0024598983916443995,TRUE,FALSE,TRUE,TRUE,0.0869529446291458,1.399399866819362e-9,-9.522723998234284e-10,0.854322306960099,0.6551387425842327,3.5208067934578007,0.9999951796707227,2.702114839549795,0.42440698166681945,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,3,0.6753334150289537,0.009526143684391546,0.06999999999999999,0.08333333333333333,0.08666666666666666,0.001350155436254448,-1.2158240314021768e-4,-7.683685388959749e-4,6.920180635378026e-5,TRUE,FALSE,TRUE,TRUE,0.08650982097346364,1.0610392564558424e-9,-6.039112265820989e-10,0.9346502815355602,0.6566389271045258,3.544287033542802,0.9999960051695199,3.234029803732511,0.42781296248392553,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,20,0.5,0.6753334150289537,0.009526143684391546,0.06999999999999999,0.09999999999999999,0.10333333333333333,4.199162075942467e-5,-0.0011692243597279037,-1.3123936360998067e-4,0.003666994283787181,TRUE,FALSE,TRUE,TRUE,0.10026801761020512,2.690833666996184e-13,-8.411327190316342e-13,0.3937672946561834,0.6432056662207718,3.341067354492571,0.9999796975357585,0.5744572859232758,0.5230501425311507,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,20,1,0.6753334150289537,0.009526143684391546,0.06999999999999999,0.09666666666666666,0.09999999999999999,4.463640997288687e-4,-4.479515227185059e-4,-7.347139156475974e-4,7.378490210775412e-4,TRUE,FALSE,TRUE,TRUE,0.0989681628102655,-1.537547172913989e-10,2.5316898577543157e-10,0.5465850728520272,0.6491493327305707,3.4290642795022928,0.9999899579916369,1.106372295735784,0.5454258682350416,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,20,1.5,0.6753334150289537,0.009526143684391546,0.06999999999999999,0.09666666666666666,0.09999999999999999,5.296886948825581e-4,-0.0014457275494538097,-5.91898623801379e-4,0.0016166882137644,TRUE,FALSE,TRUE,TRUE,0.09821721716457213,3.38474595573679e-11,-3.7830044652409356e-11,0.6651760604690664,0.6525622480881241,3.4809537838863926,0.9999933696041587,1.63828729192153,0.5569216125296539,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,20,2,0.6753334150289537,0.009526143684391546,0.06999999999999999,0.09666666666666666,0.09999999999999999,5.278089472223607e-4,-0.0029513364594465075,-4.4643982459872944e-4,0.0024981644690886956,TRUE,FALSE,TRUE,TRUE,0.09768946309615036,1.1889309675661153e-10,-1.0057514543415635e-10,0.7656131579552027,0.6549514768094986,3.5178901244333285,0.9999950658743749,2.1702022678178188,0.5645743877092518,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,20,2.5,0.6753334150289537,0.009526143684391546,0.06999999999999999,0.09666666666666666,0.09999999999999999,4.407248567483493e-4,-0.004964778252696561,-2.998888342176098e-4,0.0033807302304471043,TRUE,FALSE,TRUE,TRUE,0.0972832024116454,6.555250092743492e-11,-4.460748437296047e-11,0.8543231073329279,0.6567853751821695,3.5465901725487985,0.9999960781004865,2.702117228990656,0.5702862327397473,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,20,3,0.6753334150289537,0.009526143684391546,0.06999999999999999,0.09666666666666666,0.09999999999999999,2.6843642346047886e-4,-0.00748605292920404,-1.5278173216873303e-4,0.004263850729797486,TRUE,FALSE,TRUE,TRUE,0.09695334491208946,8.94516266614076e-11,-5.0913134819197126e-11,0.9346510093772419,0.6582709518479776,3.5700649079095705,0.999996749597305,3.234032179565867,0.5748336659790187,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,0.5,0.6753334150289537,0.009526143684391546,0.08249999999999999,0.0725,0.07583333333333334,4.667023111512569e-6,-4.0785590367114e-4,-1.458804221377008e-5,0.0012764070930228189,TRUE,FALSE,TRUE,TRUE,0.07255722643806964,-1.668003270227647e-10,5.213866144382351e-10,0.39376270978563904,0.6391692825032114,3.2829609085235285,0.9999676833743713,0.5744508954118996,0.2567222193771562,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,1,0.6753334150289537,0.009526143684391546,0.08249999999999999,0.06916666666666665,0.0725,1.104897480398645e-4,-5.892230078456406e-4,-1.8191580316287426e-4,9.706774970759113e-4,TRUE,FALSE,TRUE,TRUE,0.0699110962716003,3.443003174230519e-11,-5.669238689609557e-11,0.5465817821406631,0.6452493578125298,3.370991898212495,0.9999840198034108,1.1063659785142668,0.26783488796193466,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,1.5,0.6753334150289537,0.009526143684391546,0.08249999999999999,0.06583333333333333,0.06916666666666665,4.5849719791440924e-4,-2.121355327418424e-4,-5.123612258351867e-4,2.3711647046086026e-4,TRUE,FALSE,TRUE,TRUE,0.06838281131302432,9.528847502715543e-11,-1.0650114123933463e-10,0.6651733763715181,0.6487398260228585,3.422905947208526,0.999989450871165,1.6382810386241995,0.2735551886254295,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,2,0.6753334150289537,0.009526143684391546,0.08249999999999999,0.06583333333333333,0.06916666666666665,4.024535080844674e-4,-7.786402897313124e-4,-3.4041992213891537e-4,6.587883046830778e-4,TRUE,FALSE,TRUE,TRUE,0.06730895771143353,7.81220879653155e-10,-6.608614905312393e-10,0.7656108417439462,0.6511829598720704,3.459861012525974,0.9999921508483248,2.1701960656347334,0.27736680877861464,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,2.5,0.6753334150289537,0.009526143684391546,0.08249999999999999,0.06583333333333333,0.06916666666666665,2.459887538504707e-4,-0.001589024522928549,-1.6738677791858225e-4,0.0010815506915521356,TRUE,FALSE,TRUE,TRUE,0.06648243888545141,6.848251132840488e-11,-4.6601555947489715e-11,0.8543210438609584,0.6530579917883039,3.4885759187327445,0.999993761824072,2.7021110686810426,0.2802136734954275,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,3,0.6753334150289537,0.009526143684391546,0.08249999999999999,0.06249999999999999,0.06583333333333333,0.0010964499777474448,-1.0897064787601662e-5,-6.240013400029831e-4,6.202299256796717e-6,TRUE,FALSE,TRUE,TRUE,0.0658114370182923,-1.342051469954697e-13,7.624456621613263e-14,0.9346491329575033,0.6545767370508587,3.5120630396704255,0.9999948304175484,3.234026054524091,0.282481012215674,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,0.5,0.6753334150289537,0.009526143684391546,0.08249999999999999,0.08916666666666667,0.0925,1.633404141336576e-4,-2.56008205780282e-4,-5.10324876833626e-4,8.008145358211066e-4,TRUE,FALSE,TRUE,TRUE,0.09096359744187922,-1.783642677999353e-13,5.575123696033302e-13,0.39376551654569186,0.6414228466244124,3.315241175702692,0.9999750381904032,0.5744548075480869,0.3890685633798491,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,1,0.6753334150289537,0.009526143684391546,0.08249999999999999,0.08916666666666667,0.0925,1.2239366033388321e-5,-0.0015776663323015076,-2.015296412645473e-5,0.002601051552277009,TRUE,FALSE,TRUE,TRUE,0.0892168125986724,3.432438361317125e-12,-5.651770718095861e-12,0.5465837966046201,0.6474266525293941,3.403254387066426,0.9999876549648902,1.1063698457073299,0.4057985805331482,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,1.5,0.6753334150289537,0.009526143684391546,0.08249999999999999,0.08583333333333333,0.08916666666666667,5.748984909845697e-4,-4.2920126332084835e-4,-6.424082883903365e-4,4.797792175655069e-4,TRUE,FALSE,TRUE,TRUE,0.08820779862879094,3.5049463331660036e-12,-3.9173664312386336e-12,0.6651750194396415,0.6508737395174542,3.4551551289044076,0.9999918497204529,1.638284866575191,0.41440107411146176,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,2,0.6753334150289537,0.009526143684391546,0.08249999999999999,0.08583333333333333,0.08916666666666667,6.07442765740783e-4,-0.0011609814739290472,-5.137890269668044e-4,9.82351088221714e-4,TRUE,FALSE,TRUE,TRUE,0.08749873914627512,8.300929388305178e-13,-7.021883074997959e-13,0.7656122595743313,0.6532867141908033,3.492099908595621,0.9999939352333006,2.170199862198512,0.4201301958861592,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,2.5,0.6753334150289537,0.009526143684391546,0.08249999999999999,0.08583333333333333,0.08916666666666667,5.644597428742862e-4,-0.0021831012657911875,-3.8407758901629063e-4,0.0014860135617915937,TRUE,FALSE,TRUE,TRUE,0.08695294686790173,3.546878069027315e-12,-2.4135970999594747e-12,0.8543223069560534,0.6551387349971345,3.5208066752243954,0.9999951796661636,2.702114839537669,0.4244073539691473,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,3,0.6753334150289537,0.009526143684391546,0.08249999999999999,0.08583333333333333,0.08916666666666667,4.459494223851834e-4,-0.0034955606389073107,-2.538100466901727e-4,0.001990231335255166,TRUE,FALSE,TRUE,TRUE,0.08650982238233823,2.330559356611417e-12,-1.326494469822137e-12,0.9346502815332274,0.656638922339763,3.5442869586409627,0.9999960051671262,3.234029803724871,0.42781320030271797,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,20,0.5,0.6753334150289537,0.009526143684391546,0.08249999999999999,0.09916666666666667,0.1025,1.418907751700206e-4,-6.721446502935217e-4,-4.4333497330048544e-4,0.0021050027530509635,TRUE,FALSE,TRUE,TRUE,0.10026801752130145,1.514241856903631e-11,-4.733137493051487e-11,0.39376729465654403,0.6432056666288257,3.341067360433235,0.9999796975367236,0.5744572859237891,0.5230501196181597,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,20,1,0.6753334150289537,0.009526143684391546,0.08249999999999999,0.09583333333333334,0.09916666666666667,5.135236064682212e-4,-6.914559375096815e-5,-8.452134596017014e-4,1.1385984476119937e-4,TRUE,FALSE,TRUE,TRUE,0.09896816226027816,2.8358222020630208e-11,-4.669403752544099e-11,0.5465850728536874,0.6491493352358123,3.4290643172211315,0.9999899579946672,1.1063722957390076,0.545425715880038,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,20,1.5,0.6753334150289537,0.009526143684391546,0.08249999999999999,0.09583333333333334,0.09916666666666667,6.780375720060634e-4,-6.090072257830155e-4,-7.576296165005408e-4,6.808154887545104e-4,TRUE,FALSE,TRUE,TRUE,0.09821721664901968,2.906312517036991e-10,-3.248274427214426e-10,0.665176060470361,0.6525622504258942,3.4809538197786773,0.9999933696060626,1.6382872919245681,0.5569214644367271,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,20,2,0.6753334150289537,0.009526143684391546,0.08249999999999999,0.09583333333333334,0.09916666666666667,7.890869394063596e-4,-0.001477694120926118,-6.674018000546178e-4,0.0012504109591609525,TRUE,FALSE,TRUE,TRUE,0.09768946324070803,2.2460061588347457e-11,-1.899964907625673e-11,0.765613157954885,0.6549514761561267,3.5178901142625683,0.9999950658739735,2.170202267816965,0.5645744304629691,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,20,2.5,0.6753334150289537,0.009526143684391546,0.08249999999999999,0.09583333333333334,0.09916666666666667,8.466717086691306e-4,-0.0026752062791802686,-5.760815982060186e-4,0.0018210970869643461,TRUE,FALSE,TRUE,TRUE,0.09728320237256792,9.83164383239199e-11,-6.690284437560479e-11,0.8543231073330046,0.6567853753583451,3.546590175320635,0.9999960781005736,2.7021172289908875,0.5702862209731874,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,20,3,0.6753334150289537,0.009526143684391546,0.08249999999999999,0.09583333333333334,0.09916666666666667,8.507918797943936e-4,-0.004201543700545485,-4.8420518530689627e-4,0.002392338541736788,TRUE,FALSE,TRUE,TRUE,0.09695334478543732,2.17304306493471e-10,-1.2368281399055547e-10,0.9346510093774718,0.6582709524177862,3.570064916952696,0.9999967495975401,3.234032179566618,0.5748336272877463,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,0.5,0.6753334150289537,0.009526143684391546,0.095,0.07166666666666667,0.07500000000000001,6.577526354810924e-5,-2.725797324077007e-4,-2.0556165709145757e-4,8.527139994640165e-4,TRUE,FALSE,TRUE,TRUE,0.0725572240801074,2.683942998404909e-11,-8.389511307882458e-11,0.39376270979317696,0.6391692879414246,3.282960985934506,0.9999676833943838,0.5744508954225447,0.2567220727924674,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,1,0.6753334150289537,0.009526143684391546,0.095,0.06833333333333333,0.07166666666666667,2.1198306542844977e-4,-3.5756326214824927e-4,-3.4899073817470927e-4,5.889336035125592e-4,TRUE,FALSE,TRUE,TRUE,0.06991109442230208,3.352035073123094e-10,-5.519450868574083e-10,0.5465817821450482,0.645249362045622,3.3709919605521894,0.9999840198113802,1.1063659785227449,0.2678347644320678,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,1.5,0.6753334150289537,0.009526143684391546,0.095,0.06833333333333333,0.07166666666666667,1.2033258915432332e-5,-0.0012459136961091369,-1.3449160765038881e-5,0.0013931707504500762,TRUE,FALSE,TRUE,TRUE,0.06838281359280213,-4.6264060638012694e-10,5.170798095255336e-10,0.6651733763670292,0.6487398208277815,3.4229058691738774,0.9999894508645795,1.6382810386136906,0.2735553467820423,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,2,0.6753334150289537,0.009526143684391546,0.095,0.065,0.06833333333333333,5.701470769098813e-4,-3.838434800890883e-4,-4.82248182165107e-4,3.247330222555106e-4,TRUE,FALSE,TRUE,TRUE,0.06730895866315527,4.691970909020959e-10,-3.969099077183458e-10,0.7656108417423098,0.6511829577102943,3.459860979597725,0.9999921508462571,2.1701960656303343,0.2773668764780024,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,2.5,0.6753334150289537,0.009526143684391546,0.095,0.065,0.06833333333333333,5.065276582428696e-4,-9.756471515851087e-4,-3.446620125286126e-4,6.640061921150964e-4,TRUE,FALSE,TRUE,TRUE,0.06648244144890304,-9.87036584410017e-10,6.716668332629183e-10,0.8543210438569944,0.6530579859802083,3.48857582930479,0.9999937618196089,2.702111068669173,0.2802138593693826,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,10,3,0.6753334150289537,0.009526143684391546,0.095,0.065,0.06833333333333333,3.6285595251604047e-4,-0.0017633777555726426,-2.0651981830360766e-4,0.0010038348588543855,TRUE,FALSE,TRUE,TRUE,0.065811436583567,2.1562310964506892e-10,-1.2272641236599213e-10,0.9346491329581195,0.6545767380337987,3.5120630549382494,0.9999948304181799,3.2340260545261064,0.2824809800180961,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,0.5,0.6753334150289537,0.009526143684391546,0.095,0.08833333333333335,0.09166666666666667,2.0889535754860938e-4,-9.97445323315891e-5,-6.525669370211068e-4,3.1186825392788553e-4,TRUE,FALSE,TRUE,TRUE,0.09096359769225465,-3.1336802944204045e-11,9.795160516024026e-11,0.3937655165447585,0.6414228457606188,3.315241163251869,0.9999750381879169,0.5744548075467644,0.3890685991294468,TRUE,ok
516,7,2.5,0.07,0.035,0.06,0.45,15,1,0.6753334150289537,0.009526143684391546,0.095,0.08833333333333335,0.09166666666666667,1.8497060537807017e-4,-9.852416756358333e-4,-3.045248952636692e-4,0.0016235655196220333,TRUE,FALSE,TRUE,TRUE,0.08921681260953354,7.518534406170119e-13,-1.2379958169717042e-12,0.54658379660459,0.6474266524922057,3.4032543865119758,0.9999876549648353,1.1063698457072717,0.40579858216156783,TRUE,ok
