time,e,omega,d,p,xi,gY,pi,i_rate,lambda_t,r0_t,debt_stress
742.3,0.624357878142825,0.743592506799499,-2,1.16172974876872,1,0.005,0.256407493200501,-0.0411240395026626,58.8,0.0749370254285086,0
742.35,0.624045777235483,0.743682493684257,-2,1.16134834195998,1,0.005,0.256317506315743,-0.0411421042070056,58.8,0.0749370703134362,0
742.4,0.623733832339588,0.743771331089578,-2,1.1609694629059,1,0.005,0.256228668910422,-0.0411599389675603,58.8,0.0749371151664298,0
742.45,0.623422043377154,0.743859019181049,-2,1.16059311255537,1,0.005,0.256140980818951,-0.0411775438174777,58.8,0.074937159987512,0
742.5,0.623110410270235,0.743945558129567,-2,1.16021929184983,1,0.005,0.256054441870433,-0.0411949187909715,58.8,0.0749372047767055,0
742.55,0.622798932940921,0.744030948111339,-2,1.15984800172333,1,0.005,0.255969051888661,-0.0412120639233169,58.8,0.0749372495340328,0
742.6,0.622487611311344,0.744115189307871,-2,1.1594792431025,1,0.005,0.255884810692129,-0.0412289792508491,58.8,0.0749372942595166,0
742.65,0.622176445303673,0.744198281905968,-2,1.15911301690656,1,0.005,0.255801718094032,-0.0412456648109626,58.8,0.0749373389531794,0
742.7,0.621865434840116,0.74428022609772,-2,1.15874932404732,1,0.005,0.25571977390228,-0.0412621206421097,58.8,0.0749373836150437,0
742.75,0.621554579842922,0.744361022080505,-2,1.15838816542919,1,0.005,0.255638977919495,-0.0412783467837993,58.8,0.0749374282451323,0
742.8,0.621243880234375,0.744440670056974,-2,1.15802954194917,1,0.005,0.255559329943026,-0.041294343276596,58.8,0.0749374728434674,0
742.85,0.620933335936802,0.744519170235054,-2,1.15767345449684,1,0.005,0.255480829764946,-0.0413101101621184,58.8,0.0749375174100717,0
742.9,0.620622946872566,0.744596522827934,-2,1.15731990395439,1,0.005,0.255403477172066,-0.0413256474830383,58.8,0.0749375619449677,0
742.95,0.62031271296407,0.744672728054064,-2,1.1569688911966,1,0.005,0.255327271945936,-0.0413409552830794,58.8,0.0749376064481778,0
743,0.620002634133756,0.744747786137147,-2,1.15662041709085,1,0.005,0.255252213862853,-0.0413560336070162,58.8,0.0749376509197245,0
743.05,0.619692710304103,0.744821697306134,-2,1.15627448249711,1,0.005,0.255178302693866,-0.0413708825006723,58.8,0.0749376953596303,0
