"time","e","omega","d","r","kappa","g","g_n","theta","lambda_tilt","denom","f","Ztilde","y_pc","y_pc_0","y_pc_norm"
0.75,0.905449977616671,0.824103626714651,1.09316891159059,0.0440565389405752,0.156081472985805,0.032027157661935,0.03,0.48378273870452,0.563238918396303,-0.00778617800734229,1.64517168441166,0.999378905458901,0.919134101634693,0.904422758117071,1.01626600324416
0.8,0.905543305843839,0.823714851953174,1.09260737889934,0.0441936176302842,0.156286741499706,0.0320955804999021,0.03,0.483235356000783,0.562704193081012,-0.00785460084530944,1.63609447338092,0.999316102601759,0.92014852894539,0.904422758117071,1.01738763281572
0.85,0.905639741453795,0.823326705041186,1.0920327228799,0.0443306620145394,0.156491935067059,0.0321639783556863,0.03,0.48268817315451,0.562169371814373,-0.00792299870109357,1.62717483933056,0.999248040329148,0.921167226731567,0.904422758117071,1.01851398415643
0.9,0.905739284233843,0.822939202519178,1.0914449715744,0.0444676662059486,0.156697044125809,0.0322323480419364,0.03,0.482141215664509,0.561634479620732,-0.00799136838734368,1.61840903822605,0.99917437184981,0.922190205468691,0.904422758117071,1.01964506884879
0.95,0.905841933857364,0.822552361187411,1.09084415369518,0.0446046242215938,0.156902058976808,0.0323006863256026,0.03,0.481594509395179,0.561099541936731,-0.00805970667100992,1.60979344851902,0.999094733966846,0.923217475535529,0.904422758117071,1.02078089836836
1,0.905947689881581,0.822166198118559,1.09023029863304,0.0447415299787065,0.157106969777761,0.0323689899259204,0.03,0.481048080592636,0.560564584628132,-0.00812801027132774,1.60132456648702,0.999008746640808,0.924249047211332,0.904422758117071,1.02192148408067
1.05,0.906056551745241,0.821780730670675,1.08960343646583,0.0448783772902307,0.157311766537029,0.0324372555123431,0.03,0.480501955901255,0.560029634007083,-0.00819627585775042,1.59299900179223,0.998916012554816,0.9252849306729,0.904422758117071,1.023066837238
1.1,0.906168518766185,0.821395976500474,1.08896359796754,0.045015159860275,0.157516439107268,0.0325054797024228,0.03,0.479956162380618,0.559494716849839,-0.00826450004783009,1.58481347324699,0.998816116682524,0.926325135991516,0.904422758117071,1.02421696897593
1.15,0.906283590138809,0.821011953576924,1.08831081461772,0.0451518712794556,0.157720977178923,0.032573659059641,0.03,0.479410727522872,0.558959860414924,-0.00833267940504828,1.57676480477531,0.99870862585982,0.927369673129768,0.904422758117071,1.02537189030987
1.2,0.906401764931429,0.82062868019515,1.08764511861147,0.0452885050201302,0.157925370273568,0.0326417900911893,0.03,0.478865679270485,0.558425092461737,-0.00840081043659662,1.5688499215599,0.998593088361232,0.928418551938234,0.904422758117071,1.02653161213139
1.25,0.906523042083518,0.820246174990632,1.08696654286976,0.045425054431526,0.158129607737105,0.0327098692457018,0.03,0.478321046034386,0.557890441269585,-0.00846888959110911,1.56106584636475,0.998469033482119,0.929471782152034,0.904422758117071,1.02769614520439
1.3,0.906647420402843,0.819864456953703,1.08627512105027,0.0455615127347621,0.158333678732817,0.032777892910939,0.03,0.477776856712488,0.557355935657148,-0.00853691325634625,1.55340969602428,0.998335971127799,0.930529373387254,0.904422758117071,1.02886550016116
