r0,lambda,ok,reason,a1,a2,a3,H,feasible_RH,hopf_band
0.01856115107913669,33.16546762589928,TRUE,NA,-0.011590669910115071,0.018098642237289304,5.429592671186787e-4,-7.527346551123655e-4,FALSE,FALSE
0.01856115107913669,34.20863309352518,TRUE,NA,-0.011640701827027582,0.018667905387919875,5.600371616375964e-4,-7.773446819935334e-4,FALSE,FALSE
0.01856115107913669,35.25179856115108,TRUE,NA,-0.011690733743940099,0.01923716853855045,5.771150561565135e-4,-8.02011671528008e-4,FALSE,FALSE
0.01856115107913669,36.294964028776974,TRUE,NA,-0.011740765660852609,0.019806431689181024,5.941929506754306e-4,-8.267356237157902e-4,FALSE,FALSE
0.01856115107913669,37.33812949640288,TRUE,NA,-0.011790797577765126,0.020375694839811602,6.112708451943475e-4,-8.515165385568795e-4,FALSE,FALSE
0.01856115107913669,38.381294964028775,TRUE,NA,-0.01184082949467763,0.020944957990442176,6.283487397132654e-4,-8.76354416051277e-4,FALSE,FALSE
0.01856115107913669,39.42446043165467,TRUE,NA,-0.011890861411590146,0.02151422114107275,6.454266342321822e-4,-9.012492561989811e-4,FALSE,FALSE
0.01856115107913669,40.46762589928058,TRUE,NA,-0.011940893328502664,0.02208348429170333,6.625045287510993e-4,-9.262010589999929e-4,FALSE,FALSE
0.01856115107913669,41.510791366906474,TRUE,NA,-0.011990925245415174,0.022652747442333903,6.795824232700173e-4,-9.512098244543129e-4,FALSE,FALSE
0.01856115107913669,42.55395683453237,TRUE,NA,-0.012040957162327684,0.023222010592964474,6.966603177889338e-4,-9.762755525619388e-4,FALSE,FALSE
0.01856115107913669,43.59712230215827,TRUE,NA,-0.012090989079240201,0.02379127374359505,7.137382123078508e-4,-0.0010013982433228726,FALSE,FALSE
0.01856115107913669,44.64028776978417,TRUE,NA,-0.012141020996152711,0.024360536894225623,7.308161068267687e-4,-0.0010265778967371148,FALSE,FALSE
0.01856115107913669,45.68345323741007,TRUE,NA,-0.012191052913065228,0.024929800044856197,7.478940013456854e-4,-0.0010518145128046632,FALSE,FALSE
0.01856115107913669,46.72661870503597,TRUE,NA,-0.012241084829977739,0.02549906319548677,7.649718958646027e-4,-0.0010771080915255196,FALSE,FALSE
0.01856115107913669,47.76978417266187,TRUE,NA,-0.012291116746890249,0.02606832634611735,7.82049790383521e-4,-0.0011024586328996842,FALSE,FALSE
0.01856115107913669,48.81294964028777,TRUE,NA,-0.012341148663802766,0.026637589496747924,7.991276849024372e-4,-0.0011278661369271544,FALSE,FALSE
0.01856115107913669,49.856115107913666,TRUE,NA,-0.012391180580715276,0.027206852647378498,8.16205579421355e-4,-0.0011533306036079335,FALSE,FALSE
0.01856115107913669,50.899280575539564,TRUE,NA,-0.012441212497627793,0.027776115798009066,8.332834739402717e-4,-0.0011788520329420189,FALSE,FALSE
0.01856115107913669,51.94244604316547,TRUE,NA,-0.01249124441454031,0.028345378948639643,8.503613684591893e-4,-0.0012044304249294127,FALSE,FALSE
0.01856115107913669,52.985611510791365,TRUE,NA,-0.012541276331452827,0.028914642099270218,8.674392629781068e-4,-0.0012300657795701138,FALSE,FALSE
0.01856115107913669,54.02877697841726,TRUE,NA,-0.01259130824836533,0.029483905249900796,8.845171574970245e-4,-0.0012557580968641222,FALSE,FALSE
0.01856115107913669,55.07194244604317,TRUE,NA,-0.012641340165277848,0.03005316840053137,9.015950520159406e-4,-0.001281507376811437,FALSE,FALSE
0.01856115107913669,56.115107913669064,TRUE,NA,-0.012691372082190365,0.03062243155116194,9.186729465348587e-4,-0.0013073136194120608,FALSE,FALSE
0.01856115107913669,57.15827338129496,TRUE,NA,-0.012741403999102882,0.031191694701792515,9.357508410537752e-4,-0.0013331768246659906,FALSE,FALSE
0.01856115107913669,58.20143884892086,TRUE,NA,-0.012791435916015385,0.03176095785242309,9.528287355726926e-4,-0.0013590969925732282,FALSE,FALSE
0.01856115107913669,59.24460431654676,TRUE,NA,-0.012841467832927903,0.03233022100305367,9.699066300916103e-4,-0.001385074123133774,FALSE,FALSE
0.01856115107913669,60.28776978417266,TRUE,NA,-0.012891499749840413,0.032899484153684246,9.869845246105265e-4,-0.0014111082163476255,FALSE,FALSE
0.01856115107913669,61.33093525179856,TRUE,NA,-0.012941531666752937,0.033468747304314816,0.001004062419129445,-0.001437199272214787,FALSE,FALSE
0.01856115107913669,62.374100719424455,TRUE,NA,-0.01299156358366544,0.03403801045494539,0.0010211403136483614,-0.0014633472907352534,FALSE,FALSE
0.01856115107913669,63.41726618705036,TRUE,NA,-0.01304159550057795,0.034607273605575965,0.0010382182081672797,-0.0014895522719090293,FALSE,FALSE
0.01856115107913669,64.46043165467626,TRUE,NA,-0.013091627417490474,0.035176536756206536,0.0010552961026861953,-0.0015158142157361103,FALSE,FALSE
0.01856115107913669,65.50359712230215,TRUE,NA,-0.013141659334402984,0.03574579990683711,0.001072373997205112,-0.0015421331222164993,FALSE,FALSE
0.01856115107913669,66.54676258992805,TRUE,NA,-0.013191691251315495,0.036315063057467685,0.0010894518917240305,-0.0015685089913501974,FALSE,FALSE
0.01856115107913669,67.58992805755395,TRUE,NA,-0.013241723168228005,0.036884326208098256,0.0011065297862429477,-0.0015949418231372017,FALSE,FALSE
0.01856115107913669,68.63309352517985,TRUE,NA,-0.013291755085140515,0.037453589358728834,0.0011236076807618648,-0.0016214316175775134,FALSE,FALSE
0.01856115107913669,69.67625899280576,TRUE,NA,-0.013341787002053025,0.03802285250935942,0.001140685575280783,-0.001647978374671134,FALSE,FALSE
0.01856115107913669,70.71942446043165,TRUE,NA,-0.01339181891896555,0.03859211565998999,0.0011577634697996998,-0.0016745820944180604,FALSE,FALSE
0.01856115107913669,71.76258992805755,TRUE,NA,-0.01344185083587806,0.03916137881062056,0.0011748413643186174,-0.0017012427768182947,FALSE,FALSE
0.01856115107913669,72.80575539568345,TRUE,NA,-0.013491882752790563,0.03973064196125114,0.0011919192588375348,-0.001727960421871836,FALSE,FALSE
0.01856115107913669,73.84892086330935,TRUE,NA,-0.013541914669703087,0.04029990511188171,0.0012089971533564517,-0.001754735029578685,FALSE,FALSE
0.01856115107913669,74.89208633093524,TRUE,NA,-0.013591946586615597,0.04086916826251229,0.0012260750478753682,-0.0017815665999388406,FALSE,FALSE
0.01856115107913669,75.93525179856115,TRUE,NA,-0.013641978503528121,0.041438431413142865,0.0012431529423942854,-0.0018084551329523048,FALSE,FALSE
0.01856115107913669,76.97841726618705,TRUE,NA,-0.013692010420440617,0.042007694563773436,0.001260230836913203,-0.0018354006286190757,FALSE,FALSE
0.01856115107913669,78.02158273381295,TRUE,NA,-0.013742042337353128,0.042576957714404014,0.0012773087314321197,-0.0018624030869391537,FALSE,FALSE
0.01856115107913669,79.06474820143885,TRUE,NA,-0.013792074254265638,0.043146220865034585,0.0012943866259510375,-0.0018894625079125399,FALSE,FALSE
0.01856115107913669,80.10791366906474,TRUE,NA,-0.013842106171178162,0.04371548401566516,0.0013114645204699545,-0.0019165788915392334,FALSE,FALSE
0.01856115107913669,81.15107913669064,TRUE,NA,-0.013892138088090672,0.04428474716629573,0.0013285424149888717,-0.0019437522378192341,FALSE,FALSE
0.01856115107913669,82.19424460431654,TRUE,NA,-0.013942170005003196,0.04485401031692631,0.0013456203095077888,-0.0019709825467525426,FALSE,FALSE
0.01856115107913669,83.23741007194245,TRUE,NA,-0.01399220192191572,0.04542327346755689,0.001362698204026706,-0.001998269818339159,FALSE,FALSE
0.01856115107913669,84.28057553956835,TRUE,NA,-0.014042233838828203,0.04599253661818746,0.0013797760985456244,-0.0020256140525790815,FALSE,FALSE
0.01856115107913669,85.32374100719424,TRUE,NA,-0.014092265755740727,0.04656179976881804,0.0013968539930645418,-0.0020530152494723126,FALSE,FALSE
0.01856115107913669,86.36690647482014,TRUE,NA,-0.01414229767265325,0.04713106291944861,0.0014139318875834592,-0.002080473409018851,FALSE,FALSE
0.01856115107913669,87.41007194244604,TRUE,NA,-0.014192329589565775,0.04770032607007919,0.0014310097821023755,-0.002107988531218696,FALSE,FALSE
0.01856115107913669,88.45323741007194,TRUE,NA,-0.014242361506478285,0.04826958922070975,0.001448087676621292,-0.002135560616071848,FALSE,FALSE
0.01856115107913669,89.49640287769783,TRUE,NA,-0.014292393423390809,0.04883885237134032,0.001465165571140209,-0.002163189663578308,FALSE,FALSE
0.01856115107913669,90.53956834532374,TRUE,NA,-0.014342425340303333,0.04940811552197091,0.0014822434656591246,-0.0021908756737380746,FALSE,FALSE
0.01856115107913669,91.58273381294964,TRUE,NA,-0.014392457257215843,0.04997737867260148,0.0014993213601780426,-0.00221861864655115,FALSE,FALSE
0.01856115107913669,92.62589928057554,TRUE,NA,-0.01444248917412834,0.050546641823232055,0.0015163992546969609,-0.0022464185820175327,FALSE,FALSE
0.01856115107913669,93.66906474820144,TRUE,NA,-0.01449252109104085,0.051115904973862626,0.00153347714921588,-0.002274275480137224,FALSE,FALSE
0.01856115107913669,94.71223021582733,TRUE,NA,-0.01454255300795336,0.0516851681244932,0.001550555043734797,-0.0023021893409102207,FALSE,FALSE
0.01856115107913669,95.75539568345323,TRUE,NA,-0.014592584924865884,0.052254431275123775,0.0015676329382537115,-0.002330160164336523,FALSE,FALSE
0.01856115107913669,96.79856115107913,TRUE,NA,-0.014642616841778394,0.052823694425754346,0.001584710832772631,-0.002358187950416137,FALSE,FALSE
0.01856115107913669,97.84172661870504,TRUE,NA,-0.014692648758690918,0.05339295757638493,0.0016017887272915463,-0.002386272699149055,FALSE,FALSE
0.01856115107913669,98.88489208633094,TRUE,NA,-0.014742680675603442,0.0539622207270155,0.0016188666218104632,-0.002414414410535282,FALSE,FALSE
0.01856115107913669,99.92805755395683,TRUE,NA,-0.014792712592515925,0.05453148387764607,0.0016359445163293817,-0.0024426130845748156,FALSE,FALSE
0.01856115107913669,100.97122302158273,TRUE,NA,-0.014842744509428449,0.05510074702827665,0.0016530224108482988,-0.0024708687212676578,FALSE,FALSE
0.01856115107913669,102.01438848920863,TRUE,NA,-0.014892776426340959,0.05567001017890722,0.0016701003053672158,-0.0024991813206138064,FALSE,FALSE
0.01856115107913669,103.05755395683452,TRUE,NA,-0.01494280834325347,0.0562392733295378,0.0016871781998861334,-0.0025275508826132632,FALSE,FALSE
0.01856115107913669,104.10071942446042,TRUE,NA,-0.014992840260165993,0.05680853648016836,0.00170425609440505,-0.002555977407266027,FALSE,FALSE
0.01856115107913669,105.14388489208633,TRUE,NA,-0.015042872177078517,0.05737779963079894,0.0017213339889239662,-0.0025844608945720976,FALSE,FALSE
0.01856115107913669,106.18705035971223,TRUE,NA,-0.015092904093991028,0.057947062781429526,0.0017384118834428846,-0.0026130013445314773,FALSE,FALSE
0.01856115107913669,107.23021582733813,TRUE,NA,-0.015142936010903524,0.05851632593206009,0.0017554897779618035,-0.002641598757144164,FALSE,FALSE
0.01856115107913669,108.27338129496403,TRUE,NA,-0.015192967927816034,0.05908558908269067,0.0017725676724807203,-0.0026702531324101567,FALSE,FALSE
0.01856115107913669,109.31654676258992,TRUE,NA,-0.015242999844728558,0.05965485223332124,0.001789645566999638,-0.002698964470329459,FALSE,FALSE
0.01856115107913669,110.35971223021582,TRUE,NA,-0.015293031761641068,0.060224115383951816,0.0018067234615185533,-0.002727732770902065,FALSE,FALSE
0.01856115107913669,111.40287769784172,TRUE,NA,-0.015343063678553578,0.06079337853458239,0.00182380135603747,-0.00275655803412798,FALSE,FALSE
0.01856115107913669,112.44604316546761,TRUE,NA,-0.015393095595466103,0.061362641685212965,0.0018408792505563867,-0.002785440260007203,FALSE,FALSE
0.01856115107913669,113.48920863309353,TRUE,NA,-0.015443127512378613,0.06193190483584356,0.0018579571450753043,-0.002814379448539734,FALSE,FALSE
0.01856115107913669,114.53237410071942,TRUE,NA,-0.015493159429291123,0.06250116798647412,0.0018750350395942243,-0.0028433755997255743,FALSE,FALSE
0.01856115107913669,115.57553956834532,TRUE,NA,-0.015543191346203647,0.0630704311371047,0.00189211293411314,-0.002872428713564719,FALSE,FALSE
0.01856115107913669,116.61870503597122,TRUE,NA,-0.015593223263116157,0.06363969428773528,0.001909190828632057,-0.002901538790057171,FALSE,FALSE
0.01856115107913669,117.66187050359711,TRUE,NA,-0.015643255180028667,0.06420895743836584,0.001926268723150975,-0.0029307058292029316,FALSE,FALSE
0.01856115107913669,118.70503597122301,TRUE,NA,-0.01569328709694119,0.06477822058899642,0.0019433466176698893,-0.0029599298310019973,FALSE,FALSE
0.01856115107913669,119.74820143884891,TRUE,NA,-0.0157433190138537,0.06534748373962698,0.0019604245121888084,-0.0029892107954543733,FALSE,FALSE
0.01856115107913669,120.79136690647482,TRUE,NA,-0.015793350930766226,0.06591674689025756,0.0019775024067077234,-0.0030185487225600546,FALSE,FALSE
0.01856115107913669,121.83453237410072,TRUE,NA,-0.015843382847678722,0.06648601004088814,0.0019945803012266427,-0.0030479436123190453,FALSE,FALSE
0.01856115107913669,122.87769784172662,TRUE,NA,-0.01589341476459122,0.06705527319151872,0.002011658195745561,-0.0030773954647313425,FALSE,FALSE
0.01856115107913669,123.92086330935251,TRUE,NA,-0.015943446681503742,0.06762453634214928,0.002028736090264478,-0.003106904279796947,FALSE,FALSE
0.01856115107913669,124.96402877697841,TRUE,NA,-0.015993478598416266,0.06819379949277986,0.002045813984783394,-0.003136470057515859,FALSE,FALSE
0.01856115107913669,126.0071942446043,TRUE,NA,-0.016043510515328763,0.06876306264341044,0.0020628918793023122,-0.003166092797888078,FALSE,FALSE
0.01856115107913669,127.0503597122302,TRUE,NA,-0.016093542432241287,0.06933232579404101,0.0020799697738212285,-0.0031957725009136044,FALSE,FALSE
0.01856115107913669,128.0935251798561,TRUE,NA,-0.01614357434915381,0.06990158894467158,0.0020970476683401453,-0.003225509166592439,FALSE,FALSE
0.01856115107913669,129.136690647482,TRUE,NA,-0.016193606266066307,0.07047085209530214,0.002114125562859065,-0.0032553027949245817,FALSE,FALSE
0.01856115107913669,130.1798561151079,TRUE,NA,-0.01624363818297883,0.07104011524593273,0.0021312034573779787,-0.003285153385910028,FALSE,FALSE
0.01856115107913669,131.2230215827338,TRUE,NA,-0.016293670099891355,0.0716093783965633,0.0021482813518968955,-0.003315060939548785,FALSE,FALSE
0.01856115107913669,132.2661870503597,TRUE,NA,-0.01634370201680385,0.07217864154719388,0.002165359246415814,-0.0033450254558408487,FALSE,FALSE
0.01856115107913669,133.30935251798562,TRUE,NA,-0.016393733933716376,0.07274790469782447,0.002182437140934732,-0.003375046934786222,FALSE,FALSE
0.01856115107913669,134.3525179856115,TRUE,NA,-0.0164437658506289,0.07331716784845504,0.00219951503545365,-0.003405125376384902,FALSE,FALSE
0.01856115107913669,135.3956834532374,TRUE,NA,-0.016493797767541396,0.07388643099908562,0.002216592929972568,-0.003435260780636888,FALSE,FALSE
0.01856115107913669,136.4388489208633,TRUE,NA,-0.01654382968445392,0.0744556941497162,0.002233670824491484,-0.003465453147542181,FALSE,FALSE
0.01856115107913669,137.4820143884892,TRUE,NA,-0.016593861601366444,0.07502495730034676,0.0022507487190103997,-0.003495702477100781,FALSE,FALSE
0.01856115107913669,138.5251798561151,TRUE,NA,-0.01664389351827894,0.07559422045097734,0.0022678266135293195,-0.0035260087693126906,FALSE,FALSE
0.01856115107913669,139.568345323741,TRUE,NA,-0.016693925435191465,0.07616348360160792,0.0022849045080482362,-0.0035563720241779066,FALSE,FALSE
0.01856115107913669,140.6115107913669,TRUE,NA,-0.01674395735210399,0.07673274675223848,0.0023019824025671516,-0.0035867922416964286,FALSE,FALSE
0.01856115107913669,141.6546762589928,TRUE,NA,-0.016793989269016485,0.07730200990286906,0.0023190602970860684,-0.0036172694218682576,FALSE,FALSE
0.01856115107913669,142.6978417266187,TRUE,NA,-0.01684402118592901,0.07787127305349963,0.002336138191604986,-0.0036478035646933965,FALSE,FALSE
0.01856115107913669,143.7410071942446,TRUE,NA,-0.016894053102841505,0.0784405362041302,0.0023532160861239057,-0.003678394670171843,FALSE,FALSE
0.01856115107913669,144.78417266187049,TRUE,NA,-0.016944085019754,0.07900979935476078,0.0023702939806428246,-0.0037090427383035963,FALSE,FALSE
0.01856115107913669,145.82733812949638,TRUE,NA,-0.016994116936666526,0.07957906250539136,0.002387371875161741,-0.0037397477690886563,FALSE,FALSE
0.01856115107913669,146.8705035971223,TRUE,NA,-0.01704414885357905,0.08014832565602195,0.002404449769680657,-0.0037705097625270237,FALSE,FALSE
0.01856115107913669,147.9136690647482,TRUE,NA,-0.017094180770491546,0.08071758880665252,0.002421527664199575,-0.003801328718618698,FALSE,FALSE
0.01856115107913669,148.9568345323741,TRUE,NA,-0.01714421268740407,0.08128685195728308,0.0024386055587184894,-0.0038322046373636784,FALSE,FALSE
0.01856115107913669,150,TRUE,NA,-0.017194244604316594,0.08185611510791366,0.002455683453237406,-0.0038631375187619683,FALSE,FALSE
0.01906474820143885,5,TRUE,NA,-0.01015587529976018,0.0027302158273381297,8.190647482014395e-5,-1.0963420630402157e-4,FALSE,FALSE
0.01906474820143885,6.043165467625899,TRUE,NA,-0.010188396045753315,0.0032998292013870912,9.899487604161284e-5,-1.326148428286864e-4,FALSE,FALSE
0.01906474820143885,7.086330935251798,TRUE,NA,-0.010220916791746448,0.0038694425754360533,1.1608327726308163e-4,-1.5563252785705462e-4,FALSE,FALSE
0.01906474820143885,8.129496402877699,TRUE,NA,-0.010253437537739583,0.0044390559494850166,1.3317167848455043e-4,-1.7868726138912632e-4,FALSE,FALSE
0.01906474820143885,9.172661870503596,TRUE,NA,-0.010285958283732717,0.005008669323533978,1.5026007970601944e-4,-2.0177904342490172e-4,FALSE,FALSE
0.01906474820143885,10.215827338129497,TRUE,NA,-0.010318479029725849,0.0055782826975829414,1.673484809274883e-4,-2.249078739643804e-4,FALSE,FALSE
0.01906474820143885,11.258992805755396,TRUE,NA,-0.010350999775718982,0.006147896071631903,1.8443688214895705e-4,-2.4807375300756247e-4,FALSE,FALSE
0.01906474820143885,12.302158273381295,TRUE,NA,-0.010383520521712116,0.006717509445680864,2.015252833704259e-4,-2.712766805544481e-4,FALSE,FALSE
0.01906474820143885,13.345323741007194,TRUE,NA,-0.01041604126770525,0.007287122819729827,2.1861368459189483e-4,-2.9451665660503736e-4,FALSE,FALSE
0.01906474820143885,14.388489208633093,TRUE,NA,-0.010448562013698384,0.00785673619377879,2.3570208581336365e-4,-3.177936811593299e-4,FALSE,FALSE
0.01906474820143885,15.431654676258992,TRUE,NA,-0.01048108275969152,0.008426349567827751,2.5279048703483257e-4,-3.411077542173261e-4,FALSE,FALSE
0.01906474820143885,16.47482014388489,TRUE,NA,-0.010513603505684654,0.008995962941876713,2.6987888825630155e-4,-3.644588757790258e-4,FALSE,FALSE
0.01906474820143885,17.51798561151079,TRUE,NA,-0.010546124251677783,0.009565576315925675,2.8696728947777054e-4,-3.878470458444289e-4,FALSE,FALSE
0.01906474820143885,18.561151079136692,TRUE,NA,-0.01057864499767092,0.01013518968997464,3.040556906992392e-4,-4.112722644135353e-4,FALSE,FALSE
0.01906474820143885,19.60431654676259,TRUE,NA,-0.01061116574366405,0.0107048030640236,3.21144091920708e-4,-4.3473453148634516e-4,FALSE,FALSE
0.01906474820143885,20.647482014388487,TRUE,NA,-0.01064368648965719,0.01127441643807256,3.382324931421768e-4,-4.582338470628586e-4,FALSE,FALSE
0.01906474820143885,21.690647482014388,TRUE,NA,-0.010676207235650322,0.011844029812121524,3.553208943636459e-4,-4.8177021114307586e-4,FALSE,FALSE
0.01906474820143885,22.73381294964029,TRUE,NA,-0.010708727981643459,0.012413643186170487,3.724092955851148e-4,-5.053436237269964e-4,FALSE,FALSE
0.01906474820143885,23.776978417266186,TRUE,NA,-0.010741248727636592,0.01298325656021945,3.894976968065834e-4,-5.2895408481462e-4,FALSE,FALSE
0.01906474820143885,24.820143884892087,TRUE,NA,-0.010773769473629725,0.013552869934268411,4.0658609802805227e-4,-5.526015944059474e-4,FALSE,FALSE
0.01906474820143885,25.863309352517984,TRUE,NA,-0.010806290219622858,0.014122483308317373,4.2367449924952103e-4,-5.762861525009781e-4,FALSE,FALSE
0.01906474820143885,26.906474820143885,TRUE,NA,-0.01083881096561599,0.014692096682366337,4.407629004709899e-4,-6.000077590997125e-4,FALSE,FALSE
0.01906474820143885,27.949640287769782,TRUE,NA,-0.010871331711609127,0.015261710056415296,4.57851301692459e-4,-6.237664142021505e-4,FALSE,FALSE
0.01906474820143885,28.992805755395683,TRUE,NA,-0.010903852457602257,0.015831323430464263,4.7493970291392776e-4,-6.475621178082917e-4,FALSE,FALSE
0.01906474820143885,30.035971223021583,TRUE,NA,-0.010936373203595393,0.016400936804513225,4.920281041353965e-4,-6.713948699181364e-4,FALSE,FALSE
0.01906474820143885,31.07913669064748,TRUE,NA,-0.010968893949588526,0.016970550178562183,5.091165053568654e-4,-6.952646705316846e-4,FALSE,FALSE
0.01906474820143885,32.122302158273385,TRUE,NA,-0.011001414695581656,0.01754016355261115,5.262049065783343e-4,-7.191715196489363e-4,FALSE,FALSE
0.01906474820143885,33.16546762589928,TRUE,NA,-0.011033935441574792,0.01810977692666011,5.432933077998029e-4,-7.431154172698913e-4,FALSE,FALSE
0.01906474820143885,34.20863309352518,TRUE,NA,-0.011066456187567922,0.01867939030070907,5.603817090212722e-4,-7.670963633945503e-4,FALSE,FALSE
0.01906474820143885,35.25179856115108,TRUE,NA,-0.011098976933561058,0.01924900367475803,5.774701102427405e-4,-7.911143580229119e-4,FALSE,FALSE
0.01906474820143885,36.294964028776974,TRUE,NA,-0.011131497679554195,0.019818617048806993,5.945585114642098e-4,-8.151694011549781e-4,FALSE,FALSE
0.01906474820143885,37.33812949640288,TRUE,NA,-0.011164018425547331,0.02038823042285596,6.116469126856787e-4,-8.392614927907473e-4,FALSE,FALSE
0.01906474820143885,38.381294964028775,TRUE,NA,-0.01119653917154046,0.02095784379690492,6.287353139071472e-4,-8.633906329302194e-4,FALSE,FALSE
0.01906474820143885,39.42446043165467,TRUE,NA,-0.011229059917533597,0.02152745717095388,6.458237151286163e-4,-8.875568215733958e-4,FALSE,FALSE
0.01906474820143885,40.46762589928058,TRUE,NA,-0.011261580663526734,0.02209707054500285,6.629121163500849e-4,-9.117600587202751e-4,FALSE,FALSE
0.01906474820143885,41.510791366906474,TRUE,NA,-0.011294101409519863,0.02266668391905181,6.800005175715546e-4,-9.360003443708589e-4,FALSE,FALSE
0.01906474820143885,42.55395683453237,TRUE,NA,-0.011326622155512993,0.02323629729310077,6.970889187930233e-4,-9.602776785251451e-4,FALSE,FALSE
0.01906474820143885,43.59712230215827,TRUE,NA,-0.01135914290150613,0.02380591066714973,7.14177320014492e-4,-9.845920611831348e-4,FALSE,FALSE
0.01906474820143885,44.64028776978417,TRUE,NA,-0.011391663647499266,0.024375524041198693,7.312657212359609e-4,-0.0010089434923448285,FALSE,FALSE
0.01906474820143885,45.68345323741007,TRUE,NA,-0.011424184393492402,0.024945137415247655,7.4835412245743e-4,-0.0010333319720102255,FALSE,FALSE
0.01906474820143885,46.72661870503597,TRUE,NA,-0.011456705139485532,0.025514750789296617,7.654425236788988e-4,-0.0010577575001793258,FALSE,FALSE
0.01906474820143885,47.76978417266187,TRUE,NA,-0.011489225885478661,0.026084364163345582,7.825309249003674e-4,-0.0010822200768521293,FALSE,FALSE
0.01906474820143885,48.81294964028777,TRUE,NA,-0.011521746631471798,0.026653977537394544,7.996193261218359e-4,-0.0011067197020286365,FALSE,FALSE
0.01906474820143885,49.856115107913666,TRUE,NA,-0.011554267377464927,0.027223590911443506,8.167077273433053e-4,-0.0011312563757088477,FALSE,FALSE
0.01906474820143885,50.899280575539564,TRUE,NA,-0.011586788123458064,0.02779320428549246,8.337961285647736e-4,-0.0011558300978927614,FALSE,FALSE
0.01906474820143885,51.94244604316547,TRUE,NA,-0.011619308869451207,0.028362817659541427,8.508845297862421e-4,-0.0011804408685803791,FALSE,FALSE
0.01906474820143885,52.985611510791365,TRUE,NA,-0.011651829615444337,0.02893243103359039,8.679729310077112e-4,-0.0012050886877717005,FALSE,FALSE
0.01906474820143885,54.02877697841726,TRUE,NA,-0.011684350361437466,0.029502044407639354,8.850613322291806e-4,-0.0012297735554667258,FALSE,FALSE
0.01906474820143885,55.07194244604317,TRUE,NA,-0.011716871107430603,0.030071657781688316,9.02149733450649e-4,-0.0012544954716654537,FALSE,FALSE
0.01906474820143885,56.115107913669064,TRUE,NA,-0.01174939185342374,0.030641271155737275,9.192381346721188e-4,-0.0012792544363678861,FALSE,FALSE
0.01906474820143885,57.15827338129496,TRUE,NA,-0.011781912599416876,0.031210884529786237,9.363265358935878e-4,-0.0013040504495740214,FALSE,FALSE
0.01906474820143885,58.20143884892086,TRUE,NA,-0.011814433345410005,0.0317804979038352,9.53414937115056e-4,-0.0013288835112838593,FALSE,FALSE
0.01906474820143885,59.24460431654676,TRUE,NA,-0.011846954091403135,0.03235011127788417,9.705033383365253e-4,-0.0013537536214974018,FALSE,FALSE
0.01906474820143885,60.28776978417266,TRUE,NA,-0.011879474837396271,0.03291972465193313,9.87591739557994e-4,-0.0013786607802146473,FALSE,FALSE
0.01906474820143885,61.33093525179856,TRUE,NA,-0.011911995583389415,0.033489338025982085,0.0010046801407794623,-0.001403604987435596,FALSE,FALSE
0.01906474820143885,62.374100719424455,TRUE,NA,-0.011944516329382544,0.03405895140003105,0.0010217685420009304,-0.0014285862431602477,FALSE,FALSE
0.01906474820143885,63.41726618705036,TRUE,NA,-0.011977037075375667,0.03462856477408001,0.0010388569432224003,-0.0014536045473886043,FALSE,FALSE
0.01906474820143885,64.46043165467626,TRUE,NA,-0.012009557821368803,0.03519817814812897,0.0010559453444438695,-0.0014786599001206642,FALSE,FALSE
0.01906474820143885,65.50359712230215,TRUE,NA,-0.01204207856736194,0.03576779152217793,0.0010730337456653378,-0.0015037523013564267,FALSE,FALSE
0.01906474820143885,66.54676258992805,TRUE,NA,-0.012074599313355076,0.036337404896226895,0.001090122146886807,-0.0015288817510958935,FALSE,FALSE
0.01906474820143885,67.58992805755395,TRUE,NA,-0.012107120059348199,0.03690701827027586,0.0011072105481082755,-0.0015540482493390628,FALSE,FALSE
0.01906474820143885,68.63309352517985,TRUE,NA,-0.012139640805341335,0.03747663164432482,0.0011242989493297434,-0.0015792517960859353,FALSE,FALSE
0.01906474820143885,69.67625899280576,TRUE,NA,-0.012172161551334472,0.038046245018373795,0.0011413873505512144,-0.0016044923913365145,FALSE,FALSE
0.01906474820143885,70.71942446043165,TRUE,NA,-0.012204682297327608,0.03861585839242275,0.0011584757517726827,-0.0016297700350907944,FALSE,FALSE
0.01906474820143885,71.76258992805755,TRUE,NA,-0.012237203043320745,0.03918547176647171,0.001175564152994151,-0.0016550847273487778,FALSE,FALSE
0.01906474820143885,72.80575539568345,TRUE,NA,-0.012269723789313874,0.039755085140520674,0.0011926525542156198,-0.0016804364681104649,FALSE,FALSE
0.01906474820143885,73.84892086330935,TRUE,NA,-0.012302244535307011,0.040324698514569636,0.0012097409554370886,-0.0017058252573758557,FALSE,FALSE
0.01906474820143885,74.89208633093524,TRUE,NA,-0.012334765281300147,0.0408943118886186,0.0012268293566585577,-0.0017312510951449501,FALSE,FALSE
0.01906474820143885,75.93525179856115,TRUE,NA,-0.012367286027293284,0.04146392526266757,0.0012439177578800254,-0.001756713981417747,FALSE,FALSE
0.01906474820143885,76.97841726618705,TRUE,NA,-0.012399806773286393,0.04203353863671652,0.0012610061591014957,-0.0017822139161942484,FALSE,FALSE
0.01906474820143885,78.02158273381295,TRUE,NA,-0.012432327519279529,0.04260315201076549,0.0012780945603229643,-0.0018077508994744531,FALSE,FALSE
0.01906474820143885,79.06474820143885,TRUE,NA,-0.012464848265272666,0.043172765384814446,0.0012951829615444335,-0.0018333249312583615,FALSE,FALSE
