sigma,psi,rF,rF_tilde,rF_eff,phi2,phi1,feasible,reason,r_star,d_star,omega_star,e_star,f_star,Z_star,maxReEig,maxImEig,a1,a2,a3,H
2,0.16,0.056999999999999995,-0.00912,0.04787999999999999,0.9,0.978697590248369,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,1.7102349501692324,0.999973038703852,0.016682535926215825,0.8054947188016139,-0.0034264907012857082,0.6481011461109525,0.01943313449286458,-0.02165384704350637
2,0.16,0.06,-0.0096,0.0504,0.5,0.5531856986898122,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,1.891614616541532,0.9999891135368469,0.019110649007307225,0.6057994393493005,-0.008320996393520916,0.3662153492824203,0.010984120313855341,-0.014031396914486363
2,0.16,0.06,-0.0096,0.0504,0.55,0.6063766089843254,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,1.891614616541532,0.9999891135368469,0.019035549865106388,0.6341963069836505,-0.0081623489483391,0.40142864891654473,0.01204028528641735,-0.015316885996734494
2,0.16,0.06,-0.0096,0.0504,0.6,0.6595675192788385,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,1.891614616541532,0.9999891135368469,0.018959774402546273,0.6613749851159213,-0.008003701503157285,0.4366419485506692,0.013096450258979361,-0.016591202078935878
2,0.16,0.06,-0.0096,0.0504,0.65,0.7127584295733518,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9399999999999998,1.891614616541532,0.9999891135368469,0.01888347299519598,0.6874799786968167,-0.007845054057975469,0.4718552481847936,0.014152615231541365,-0.017854345161090503
2,0.16,0.06,-0.0096,0.0504,0.7,0.7659493398678648,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9399999999999998,1.891614616541532,0.9999891135368469,0.018806754514028343,0.7126292985419891,-0.007686406612793653,0.5070685478189179,0.015208780204103363,-0.019106315243198366
2,0.16,0.06,-0.0096,0.0504,0.75,0.819140250162378,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,1.891614616541532,0.9999891135368469,0.018729699720705525,0.7369208010840566,-0.007527759167611838,0.5422818474530423,0.01626494517666538,-0.020347112325259504
2,0.16,0.06,-0.0096,0.0504,0.8,0.8723311604568912,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,1.891614616541532,0.9999891135368469,0.018652369789508738,0.7604367015010036,-0.007369111722430021,0.5774951470871668,0.017321110149227374,-0.021576736407273863
2,0.16,0.06,-0.0096,0.0504,0.8500000000000001,0.9255220707514044,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,1.891614616541532,0.9999891135368469,0.018574811906155897,0.783246865041876,-0.007210464277248206,0.6127084467212911,0.018377275121789386,-0.02279518748924149
2,0.16,0.06,-0.0096,0.0504,0.9,0.9787129810459174,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,1.891614616541532,0.9999891135368469,0.018497063050027907,0.8054112580407143,-0.00705181683206639,0.6479217463554154,0.019433440094351388,-0.024002465571162358
2,0.16,0.063,-0.01008,0.05292,0.5,0.5531893656286434,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.092230577535264,0.9999960073818495,0.01958721356255324,0.6057703370705579,-0.009272558414343645,0.3661699716330084,0.010984193125024182,-0.014379525576569806
2,0.16,0.063,-0.01008,0.05292,0.55,0.6063806426170396,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.092230577535264,0.9999960073818495,0.019559695746924552,0.6341657713022385,-0.009209067171244102,0.4013787335021916,0.012040365378703068,-0.015736689096633637
2,0.16,0.063,-0.01008,0.05292,0.6,0.6595719196054358,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,2.092230577535264,0.9999960073818495,0.01953150109400925,0.6613430882105279,-0.009145575928144559,0.43658749537137476,0.013096537632381961,-0.01708938172057933
2,0.16,0.063,-0.01008,0.05292,0.65,0.7127631965938321,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.092230577535264,0.9999960073818495,0.0195027800944252,0.6874467839287415,-0.009082084685045016,0.47179625724055796,0.014152709886060853,-0.018437603448406885
2,0.16,0.063,-0.01008,0.05292,0.7,0.7659544735822283,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.092230577535264,0.9999960073818495,0.019473641702410505,0.7125948621471437,-0.009018593441945473,0.507005019109741,0.015208882139739739,-0.01978135428011629
2,0.16,0.063,-0.01008,0.05292,0.75,0.8191457505706247,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.092230577535264,0.9999960073818495,0.019444166741376126,0.7368851734422688,-0.00895510219884593,0.5422137809789244,0.016265054393418618,-0.02112063421570755
2,0.16,0.063,-0.01008,0.05292,0.8,0.872337027559021,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.092230577535264,0.9999960073818495,0.01941441643236344,0.760399928109305,-0.008891610955746388,0.5774225428481076,0.01732122664709752,-0.02245544325518069
2,0.16,0.063,-0.01008,0.05292,0.8500000000000001,0.9255283045474172,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.092230577535264,0.9999960073818495,0.01938443799715034,0.7832089872749698,-0.008828119712646845,0.6126313047172907,0.0183773989007764,-0.02378578139853567
2,0.16,0.063,-0.01008,0.05292,0.9,0.9787195815358134,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.092230577535264,0.9999960073818495,0.01935426844337207,0.805372313754947,-0.008764628469547302,0.647840066586474,0.01943357115445529,-0.02511164864577252
2,0.16,0.066,-0.01056,0.05544,0.5,0.553190789087813,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.3141229462356687,0.9999986834850886,0.019790743099168784,0.6057583309610342,-0.009679008891543668,0.36615124454830056,0.01098422138939692,-0.0145282025410297
2,0.16,0.066,-0.01056,0.05544,0.55,0.6063822084221264,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.3141229462356687,0.9999986834850886,0.01978354904733006,0.6341531627384035,-0.009656162696164127,0.401358133709013,0.012040396469513088,-0.015915975908036114
2,0.16,0.066,-0.01056,0.05544,0.6,0.6595736277564396,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.3141229462356687,0.9999986834850886,0.019775677959400356,0.6613299059141252,-0.009633316500784587,0.43656502286972537,0.013096571549629248,-0.017302140588105572
2,0.16,0.066,-0.01056,0.05544,0.65,0.7127650470907528,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.3141229462356687,0.9999986834850886,0.019767280370262902,0.6874330530517964,-0.009610470305405046,0.4717719120304379,0.014152746629745415,-0.0186866965812381
2,0.16,0.066,-0.01056,0.05544,0.7,0.765956466425066,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.3141229462356687,0.9999986834850886,0.01975846526618731,0.7125806049593615,-0.009587624110025506,0.5069788011911502,0.015208921709861576,-0.020069643887433677
2,0.16,0.066,-0.01056,0.05544,0.75,0.8191478857593792,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.3141229462356687,0.9999986834850886,0.0197493134943358,0.7368704098464498,-0.009564777914645967,0.5421856903518626,0.016265096789977725,-0.021450982506692296
2,0.16,0.066,-0.01056,0.05544,0.8,0.8723393050936925,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.3141229462356687,0.9999986834850886,0.019739886293734216,0.7603846760363613,-0.009541931719266426,0.5773925795125752,0.017321271870093906,-0.02283071243901401
2,0.16,0.066,-0.01056,0.05544,0.8500000000000001,0.9255307244280058,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.3141229462356687,0.9999986834850886,0.019730230900027512,0.7831932629924153,-0.009519085523886885,0.6125994686732875,0.018377446950210062,-0.024208833684398752
2,0.16,0.066,-0.01056,0.05544,0.9,0.9787221437623189,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.3141229462356687,0.9999986834850886,0.019720384331715496,0.805356132111778,-0.009496239328507345,0.6478063578339998,0.019433622030326225,-0.025585346242846557
2,0.16,0.069,-0.011040000000000001,0.057960000000000005,0.5,0.5531912840875964,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.5595482007547465,0.9999996140846813,0.019868534418915916,0.6057539087397892,-0.009834379788332225,0.36614431140029235,0.010984231218170853,-0.014585033433818709
2,0.16,0.069,-0.011040000000000001,0.057960000000000005,0.55,0.6063827529218881,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9399999999999998,2.5595482007547465,0.9999996140846813,0.019869109338505393,0.6341485168950406,-0.00982707068263154,0.40135050724620397,0.01204040728116441,-0.015984507084382878
2,0.16,0.069,-0.011040000000000001,0.057960000000000005,0.6,0.6595742217561795,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.5595482007547465,0.9999996140846813,0.019869007153571677,0.6613250468581129,-0.009819761576930855,0.43655670309211553,0.01309658334415797,-0.017383466083333538
2,0.16,0.069,-0.011040000000000001,0.057960000000000005,0.65,0.7127656905904712,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.5595482007547465,0.9999996140846813,0.019868378414242063,0.6874279898889201,-0.00981245247123017,0.4717628989380272,0.01415275940715152,-0.018781910430670675
2,0.16,0.069,-0.011040000000000001,0.057960000000000005,0.7,0.7659571594247626,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.5595482007547465,0.9999996140846813,0.019867332117815537,0.7125753457431471,-0.009805143365529486,0.5069690947839386,0.015208935470145072,-0.020179840126394295
2,0.16,0.069,-0.011040000000000001,0.057960000000000005,0.75,0.8191486282590543,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.5595482007547465,0.9999996140846813,0.019865949119631354,0.7368649617666355,-0.009797834259828801,0.5421752906298503,0.016265111533138633,-0.021577255170504416
2,0.16,0.069,-0.011040000000000001,0.057960000000000005,0.8,0.8723400970933459,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.5595482007547465,0.9999996140846813,0.019864290664905845,0.7603790455633126,-0.009790525154128116,0.577381486475762,0.0173212875961322,-0.02297415556300103
2,0.16,0.069,-0.011040000000000001,0.057960000000000005,0.8500000000000001,0.9255315659276375,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.5595482007547465,0.9999996140846813,0.019862403994057115,0.7831874559898879,-0.009783216048427431,0.6125876823216736,0.018377463659125747,-0.024370541303884108
2,0.16,0.069,-0.011040000000000001,0.057960000000000005,0.9,0.978723034761929,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.5595482007547465,0.9999996140846813,0.019860326129324368,0.8053501539264084,-0.009775906942726748,0.647793878167585,0.019433639722119304,-0.025766412393153686
2,0.16,0.07200000000000001,-0.01152,0.060480000000000006,0.5,0.5531914365318283,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.831002130912574,0.9999999006798374,0.019894845559992567,0.6057524671473019,-0.009886936823861485,0.36614203497781994,0.010984234245121453,-0.014604257413507241
2,0.16,0.07200000000000001,-0.01152,0.060480000000000006,0.55,0.6063829206105432,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,2.831002130912574,0.9999999006798374,0.01989804846119754,0.6341470022009562,-0.009884883421713727,0.40134800318148445,0.012040410610810072,-0.016007688833796635
2,0.16,0.07200000000000001,-0.01152,0.060480000000000006,0.6,0.6595744046892579,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,2.831002130912574,0.9999999006798374,0.0199005742370391,0.6613234624335409,-0.009882830019565967,0.43655397138514873,0.013096586976498688,-0.01741097567006458
2,0.16,0.07200000000000001,-0.01152,0.060480000000000006,0.65,0.7127658887679726,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,2.831002130912574,0.9999999006798374,0.019902573442289337,0.6874263386815348,-0.00988077661741821,0.471759939588813,0.014152763342187302,-0.018814117922311073
2,0.16,0.07200000000000001,-0.01152,0.060480000000000006,0.7,0.7659573728466874,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,2.831002130912574,0.9999999006798374,0.019904155077607344,0.7125736303588894,-0.00987872321527045,0.5069659077924775,0.01520893970787592,-0.020217115590536128
2,0.16,0.07200000000000001,-0.01152,0.060480000000000006,0.75,0.8191488569254023,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9399999999999998,2.831002130912574,0.9999999006798374,0.01990540000082275,0.7368631845309604,-0.009876669813122692,0.5421718759961418,0.01626511607356454,-0.021619968674739733
2,0.16,0.07200000000000001,-0.01152,0.060480000000000006,0.8,0.8723403410041171,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.831002130912574,0.9999999006798374,0.019906369459037523,0.7603772085681156,-0.009874616410974934,0.5773778441998062,0.017321292439253164,-0.023022677174921898
2,0.16,0.07200000000000001,-0.01152,0.060480000000000006,0.8500000000000001,0.9255318250828318,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.831002130912574,0.9999999006798374,0.019907110694123098,0.78318556113014,-0.009872563008827174,0.6125838124034706,0.018377468804941774,-0.024425241091082604
2,0.16,0.07200000000000001,-0.01152,0.060480000000000006,0.9,0.9787233091615465,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.831002130912574,0.9999999006798374,0.019907660729457155,0.8053482029292297,-0.009870509606679416,0.6477897806071349,0.01943364517063039,-0.02582766042322187
2,0.16,0.075,-0.012,0.063,0.5,0.5531914775880818,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9399999999999998,3.1312452185382713,0.9999999778655937,0.01990262305741608,0.6057520558766901,-0.009902474235663108,0.36614138040923633,0.010984235060339262,-0.014609940646451849
2,0.16,0.075,-0.012,0.063,0.55,0.606382965772422,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.1312452185382713,0.9999999778655937,0.01990660286372848,0.6341465700592527,-0.009901974574695513,0.40134728315604234,0.012040411507549656,-0.01601454210098391
2,0.16,0.075,-0.012,0.063,0.6,0.659574453956762,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.1312452185382713,0.9999999778655937,0.019909905539133535,0.6613230103800403,-0.009901474913727915,0.43655318590284825,0.013096587954760043,-0.017419108373485093
2,0.16,0.075,-0.012,0.063,0.65,0.7127659421411021,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.1312452185382713,0.9999999778655937,0.019912681639639884,0.6874258675549234,-0.009900975252760319,0.4717590886496542,0.014152764401970446,-0.018823639463955433
2,0.16,0.075,-0.012,0.063,0.7,0.7659574303254421,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.1312452185382713,0.9999999778655937,0.019915040166800527,0.7125731409005214,-0.009900475591792723,0.5069649913964601,0.015208940849180843,-0.020228135372394904
2,0.16,0.075,-0.012,0.063,0.75,0.8191489185097822,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.1312452185382713,0.9999999778655937,0.019917061979107892,0.7368626774023049,-0.009899975930825127,0.5421708941432661,0.016265117296391237,-0.02163259609880351
2,0.16,0.075,-0.012,0.063,0.8,0.8723404066941225,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.1312452185382713,0.9999999778655937,0.019918808324165455,0.7603766843641243,-0.00989947626985753,0.5773767968900723,0.017321293743601644,-0.023037021643181263
2,0.16,0.075,-0.012,0.063,0.8500000000000001,0.9255318948784625,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.1312452185382713,0.9999999778655937,0.019920326444231473,0.7831850203896821,-0.009898976608889934,0.6125826996368783,0.018377470190812033,-0.02444141200552814
2,0.16,0.075,-0.012,0.063,0.9,0.9787233830628026,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.1312452185382713,0.9999999778655937,0.019921653362986236,0.8053476461433745,-0.009898476947922338,0.6477886023836841,0.01943364663802243,-0.025845767185844155
2,0.16,0.078,-0.01248,0.06552,0.5,0.5531914871240347,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.463330709489164,0.9999999957931851,0.019904604805332154,0.6057519545501288,-0.009906433644804147,0.36614121785739184,0.010984235249686261,-0.014611388929018292
2,0.16,0.078,-0.01248,0.06552,0.55,0.6063829762619701,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.463330709489164,0.9999999957931851,0.019908782590004587,0.6341464635903825,-0.009906329924750655,0.40134710434901344,0.012040411715831352,-0.016016288545856006
2,0.16,0.078,-0.01248,0.06552,0.6,0.6595744653999054,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.463330709489164,0.9999999957931851,0.01991228324249948,0.6613228990049561,-0.009906226204697163,0.436552990840635,0.013096588181976454,-0.017421180859580873
2,0.16,0.078,-0.01248,0.06552,0.65,0.7127659545378409,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.463330709489164,0.9999999957931851,0.019915257319108745,0.6874257514800287,-0.009906122484643669,0.4717588773322565,0.014152764648121546,-0.018826065870192865
2,0.16,0.078,-0.01248,0.06552,0.7,0.7659574436757761,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.463330709489164,0.9999999957931851,0.019917813821590594,0.7125730203082631,-0.009906018764590177,0.506964763823878,0.015208941114266641,-0.020230943577692003
2,0.16,0.078,-0.01248,0.06552,0.75,0.8191489328137116,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.463330709489164,0.9999999957931851,0.01992003360858928,0.7368625524554628,-0.009905915044536685,0.5421706503154996,0.01626511758041175,-0.021635813982078294
2,0.16,0.078,-0.01248,0.06552,0.8,0.872340421951647,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,3.463330709489164,0.9999999957931851,0.019921977927823145,0.7603765552091044,-0.009905811324483193,0.5773765368071211,0.017321294046556836,-0.023040677083351703
2,0.16,0.078,-0.01248,0.06552,0.8500000000000001,0.9255319110895824,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.463330709489164,0.9999999957931851,0.019923694021638988,0.7831848871590855,-0.0099057076044297,0.6125824232987428,0.018377470512701933,-0.024445532881512265
2,0.16,0.078,-0.01248,0.06552,0.9,0.9787234002275178,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.463330709489164,0.9999999957931851,0.01992521891378657,0.8053475089580352,-0.009905603884376207,0.6477883097903644,0.019433646978847034,-0.025850381376559962
2,0.16,0.081,-0.012960000000000001,0.06804,0.5,0.5531914890050844,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9399999999999998,3.8306356628594167,0.9999999993295585,0.019905033507532248,0.6057519333141663,-0.009907290242474184,0.36614118352553293,0.010984235287036606,-0.014611702261947069
2,0.16,0.081,-0.012960000000000001,0.06804,0.55,0.6063829783311248,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.8306356628594167,0.9999999993295585,0.0199092541236224,0.6341464412768956,-0.009907272182187695,0.4013470665839686,0.012040411756916738,-0.016016666385086725
2,0.16,0.081,-0.012960000000000001,0.06804,0.6,0.6595744676571651,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9399999999999998,3.8306356628594167,0.9999999993295585,0.01991279760728827,0.6613228756633961,-0.009907254121901207,0.4365529496424042,0.01309658822679687,-0.01742162923656971
2,0.16,0.081,-0.012960000000000001,0.06804,0.65,0.7127659569832054,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.8306356628594167,0.9999999993295585,0.019915814514876826,0.6874257271536292,-0.009907236061614718,0.4717588327008399,0.014152764696676997,-0.018826590816396024
2,0.16,0.081,-0.012960000000000001,0.06804,0.7,0.7659574463092457,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,3.8306356628594167,0.9999999993295585,0.019918413848186156,0.7125729950352384,-0.00990721800132823,0.5069647157592756,0.015208941166557131,-0.020231551124565678
2,0.16,0.081,-0.012960000000000001,0.06804,0.75,0.8191489356352861,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.8306356628594167,0.9999999993295585,0.019920676465889964,0.7368625262699079,-0.009907199941041741,0.5421705988177112,0.01626511763643726,-0.021636510161078655
2,0.16,0.081,-0.012960000000000001,0.06804,0.8,0.8723404249613265,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.8306356628594167,0.9999999993295585,0.01992266361572896,0.760376528141685,-0.009907181880755253,0.577376481876147,0.017321294106317383,-0.02304146792593496
2,0.16,0.081,-0.012960000000000001,0.06804,0.8500000000000001,0.9255319142873669,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.8306356628594167,0.9999999993295585,0.019924422540067183,0.7831848592375769,-0.009907163820468764,0.6125823649345826,0.018377470576197517,-0.024446424419134607
2,0.16,0.081,-0.012960000000000001,0.06804,0.9,0.9787234036134072,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.8306356628594167,0.9999999993295585,0.019925990262667753,0.8053474802077459,-0.009907145760182276,0.6477882479930182,0.019433647046077647,-0.02585137964067758
2,0.16,0.08399999999999999,-0.013439999999999999,0.07056,0.5,0.5531914893149263,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.236895293125142,0.9999999999120615,0.01990511092935001,0.605751929591434,-0.009907444953120185,0.3661411774620536,0.010984235293188862,-0.014611758853964768
2,0.16,0.08399999999999999,-0.013439999999999999,0.07056,0.55,0.6063829786719509,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,4.236895293125142,0.9999999999120615,0.019909339281220857,0.6341464373653153,-0.009907442363898296,0.4013470599141413,0.012040411763684223,-0.016016734627703616
2,0.16,0.08399999999999999,-0.013439999999999999,0.07056,0.6,0.6595744680289755,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.236895293125142,0.9999999999120615,0.019912890500627334,0.6613228715716324,-0.009907439774676409,0.43655294236622905,0.01309658823417957,-0.017421710219130766
2,0.16,0.08399999999999999,-0.013439999999999999,0.07056,0.65,0.712765957386,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.236895293125142,0.9999999999120615,0.019915915143925503,0.6874257228892576,-0.00990743718545452,0.4717588248183167,0.014152764704674938,-0.018826685628246253
2,0.16,0.08399999999999999,-0.013439999999999999,0.07056,0.7,0.7659574467430245,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.236895293125142,0.9999999999120615,0.0199185222129198,0.712572990604954,-0.00990743459623263,0.5069647072704044,0.01520894117517029,-0.020231660855050043
2,0.16,0.08399999999999999,-0.013439999999999999,0.07056,0.75,0.8191489361000491,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.236895293125142,0.9999999999120615,0.019920792566288828,0.7368625216796868,-0.009907432007010742,0.5421705897224922,0.016265117645665645,-0.021636635899542154
2,0.16,0.08399999999999999,-0.013439999999999999,0.07056,0.8,0.8723404254570737,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.236895293125142,0.9999999999120615,0.01992278745177685,0.7603765233969009,-0.009907429417788853,0.5773764721745799,0.017321294116161,-0.023041610761722578
2,0.16,0.08399999999999999,-0.013439999999999999,0.07056,0.8500000000000001,0.9255319148140982,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.236895293125142,0.9999999999120615,0.019924554111750592,0.7831848543430956,-0.009907426828566965,0.6125823546266675,0.018377470586656362,-0.024446585441591333
2,0.16,0.08399999999999999,-0.013439999999999999,0.07056,0.9,0.9787234041711228,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.236895293125142,0.9999999999120615,0.01992612956997561,0.8053474751680031,-0.009907424239345076,0.6477882370787553,0.01943364705715172,-0.025851559939148394
2,0.16,0.087,-0.01392,0.07307999999999999,0.5,0.5531914893567559,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.686240954459776,0.999999999990701,0.019905122387482183,0.6057519290556379,-0.009907467851414461,0.3661411765831091,0.010984235294019436,-0.014611767230095654
2,0.16,0.087,-0.01392,0.07307999999999999,0.55,0.6063829787179634,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.686240954459776,0.999999999990701,0.019909351884300514,0.6341464368023448,-0.009907467552021999,0.4013470589473025,0.012040411764597846,-0.016016744728217708
2,0.16,0.087,-0.01392,0.07307999999999999,0.6,0.6595744680791709,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.686240954459776,0.999999999990701,0.019912904248649235,0.6613228709827349,-0.009907467252629538,0.4365529413114957,0.013096588235176268,-0.01742172220525902
2,0.16,0.087,-0.01392,0.07307999999999999,0.65,0.7127659574403784,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.686240954459776,0.999999999990701,0.019915930036885562,0.6874257222755233,-0.009907466953237078,0.471758823675689,0.014152764705754679,-0.018826699661219564
2,0.16,0.087,-0.01392,0.07307999999999999,0.7,0.7659574468015858,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.686240954459776,0.999999999990701,0.019918538250814757,0.7125729899673459,-0.009907466653844618,0.5069647060398822,0.015208941176333094,-0.020231677096099368
2,0.16,0.087,-0.01392,0.07307999999999999,0.75,0.8191489361627935,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.686240954459776,0.999999999990701,0.01992080974911606,0.736862521019064,-0.009907466354452155,0.5421705884040755,0.01626511764691151,-0.021636654509898413
2,0.16,0.087,-0.01392,0.07307999999999999,0.8,0.872340425524001,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.686240954459776,0.999999999990701,0.019922805779534286,0.7603765227140373,-0.009907466055059695,0.5773764707682688,0.017321294117489918,-0.023041631902616707
2,0.16,0.087,-0.01392,0.07307999999999999,0.8500000000000001,0.9255319148852086,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.686240954459776,0.999999999990701,0.019924573584436445,0.7831848536386917,-0.009907465755667234,0.612582353132462,0.018377470588068337,-0.02444660927425426
2,0.16,0.087,-0.01392,0.07307999999999999,0.9,0.978723404246416,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.686240954459776,0.999999999990701,0.019926150187588254,0.8053474744426972,-0.009907465456274772,0.6477882354966553,0.01943364705864675,-0.02585158662481105
2,0.16,0.09,-0.0144,0.0756,0.5,0.5531914893612899,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,5.183242153491527,0.9999999999992251,0.0199051237489436,0.6057519289936154,-0.009907470572387387,0.36614117648066863,0.010984235294109463,-0.014611768225430984
2,0.16,0.09,-0.0144,0.0756,0.55,0.6063829787229509,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,5.183242153491527,0.9999999999992251,0.019909353381813974,0.6341464367371779,-0.009907470545092218,0.40134705883461796,0.012040411764696885,-0.016016745928460255
2,0.16,0.09,-0.0144,0.0756,0.6,0.6595744680846117,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,5.183242153491527,0.9999999999992251,0.01991290588221424,0.6613228709145673,-0.00990747051779705,0.4365529411885672,0.013096588235284295,-0.017421723629567613
2,0.16,0.09,-0.0144,0.0756,0.65,0.7127659574462727,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,5.183242153491527,0.9999999999992251,0.019915931806501752,0.6874257222044812,-0.009907470490501882,0.4717588235425164,0.014152764705871719,-0.018826701328753085
